Gene ID,Intron Length,Exon Length
Cre17.g715200,3322,3195
Cre08.g364650,3868,1470
Cre17.g725900,8166,3388
Cre03.g182350,1223,1224
Cre07.g317550,2230,2726
Cre01.g040801,0,0
Cre10.g431950,3344,6702
Cre02.g141950,2215,2196
Cre09.g413150,399,4855
Cre06.g259300,945,803
Cre01.g040379,8812,3342
Cre12.g499902,0,0
Cre12.g499900,1657,1342
Cre05.g240251,1021,4790
Cre06.g259900,3647,2018
Cre14.g628950,182,7088
Cre08.g372200,1572,1073
Cre17.g741100,876,1765
Cre16.g675450,17396,3636
Cre16.g670973,2976,1399
Cre17.g716576,3301,2812
Cre02.g119350,4114,1555
Cre06.g254500,4089,3671
Cre03.g164450,10104,5566
Cre01.g058521,8254,3306
Cre10.g434726,807,954
Cre01.g016570,16569,5877
Cre06.g249550,0,0
Cre16.g675188,2814,1354
Cre14.g618700,2413,1738
Cre06.g249555,1885,1598
Cre16.g684827,1303,4818
Cre05.g233850,8017,3543
Cre02.g101786,1815,1732
Cre04.g232502,11070,7143
Cre09.g414050,2500,1852
Cre07.g318450,1771,1091
Cre16.g653338,1755,1666
Cre10.g458400,0,0
Cre03.g148000,1554,1818
Cre09.g392393,4594,3234
Cre12.g492300,2178,1183
Cre07.g315850,7275,3001
Cre12.g537350,11204,3170
Cre07.g346900,3934,1950
Cre10.g438600,527,1474
Cre02.g087300,2004,2308
Cre01.g007350,3077,2155
Cre07.g354150,3738,2103
Cre06.g250567,6806,1991
Cre10.g425200,2795,2486
Cre10.g425750,2175,2206
Cre02.g117350,2444,2817
Cre16.g680650,1445,4606
Cre02.g117600,3508,2142
Cre07.g334950,18218,7861
Cre07.g347500,4047,3623
Cre18.g748297,4742,2681
Cre10.g424400,1506,1352
Cre23.g754447,158,1683
Cre10.g424150,691,1362
Cre02.g105900,2627,2174
Cre16.g687000,7558,2780
Cre01.g013100,5307,2713
Cre03.g163150,5247,4434
Cre15.g636550,20728,10942
Cre17.g719876,14082,5919
Cre15.g641298,87,1374
Cre01.g049350,7089,2501
Cre01.g044276,3568,2648
Cre17.g711900,6466,2879
Cre10.g423750,1564,2346
Cre13.g605350,14844,4461
Cre11.g481082,4194,3717
Cre09.g387949,1648,2292
Cre09.g396850,1696,1635
Cre06.g285800,4315,1900
Cre02.g100250,8423,3940
Cre09.g391282,5908,2347
Cre12.g518900,2553,1872
Cre13.g583650,1025,7763
Cre03.g208049,9185,4383
Cre01.g022462,0,0
Cre06.g279000,803,1446
Cre06.g279183,11967,7249
Cre09.g391949,3119,2504
Cre03.g157475,885,1839
Cre03.g183000,2697,1636
Cre03.g170050,2140,1176
Cre01.g020918,17132,4055
Cre17.g699200,2753,1198
Cre02.g091150,12204,3961
Cre17.g692564,10924,5559
Cre08.g360700,5607,2120
Cre02.g107200,2041,1442
Cre05.g246150,3465,13136
Cre01.g020182,7437,3516
Cre10.g433550,21582,7609
Cre09.g392803,239,1032
Cre01.g006250,2496,1821
Cre07.g340750,4319,1641
Cre09.g392800,1283,3538
Cre10.g417700,4080,1651
Cre07.g337516,6802,3639
Cre13.g563400,17457,8978
Cre01.g008800,227,5557
Cre11.g481550,5678,3243
Cre04.g216737,3407,3788
Cre05.g243050,2408,1565
Cre03.g187850,0,0
Cre17.g736100,35167,11752
Cre13.g607850,22760,7382
Cre17.g712900,1522,1616
Cre14.g623403,11818,7062
Cre16.g686600,13404,6744
Cre02.g141726,2906,2012
Cre14.g620217,852,1159
Cre16.g678437,7885,2595
Cre08.g371200,1027,1564
Cre06.g306057,1308,2423
Cre11.g478300,2080,1989
Cre06.g292216,5144,3410
Cre04.g212850,4365,3714
Cre12.g538550,783,3854
Cre08.g376000,3134,1554
Cre16.g688863,8413,2740
Cre03.g193400,1375,3412
Cre03.g193150,2003,1178
Cre11.g477300,1862,2946
Cre09.g396326,10190,5077
Cre17.g730750,8007,3028
Cre05.g237930,2295,1847
Cre02.g080600,7302,3112
Cre16.g682650,647,1753
Cre16.g688526,4815,5186
Cre01.g010296,0,0
Cre09.g416200,1476,2975
Cre01.g014450,322,6792
Cre01.g048000,14997,5734
Cre17.g731591,1786,1116
Cre01.g043050,3940,2316
Cre06.g252100,17098,7856
Cre14.g611552,1826,3044
Cre10.g426850,1360,2711
Cre10.g457194,8385,8470
Cre17.g713200,7476,3184
Cre32.g758797,507,7897
Cre05.g238343,1691,2294
Cre12.g533150,1490,1099
Cre10.g422800,8507,5725
Cre07.g353450,3422,3653
Cre16.g685929,1809,2412
Cre12.g490350,9570,2849
Cre02.g093017,762,1919
Cre15.g635750,33796,6124
Cre08.g365351,4545,2369
Cre02.g075676,0,0
Cre17.g718200,818,1293
Cre03.g199050,11570,3632
Cre16.g669000,6015,4255
Cre10.g427453,13873,8378
Cre17.g698550,10529,7258
Cre17.g698000,6394,2728
Cre02.g085450,1405,2536
Cre03.g173500,596,2562
Cre02.g106550,4481,2148
Cre12.g532400,5341,3457
Cre09.g407100,8930,3595
Cre10.g418450,1725,1545
Cre10.g418100,3736,1608
Cre07.g325762,7227,3284
Cre07.g325760,6720,3419
Cre07.g325761,7153,3811
Cre02.g085050,2292,5620
Cre01.g002900,1850,1258
Cre07.g355850,2198,1716
Cre05.g243000,9415,5260
Cre14.g613900,2335,2446
Cre07.g312250,1838,1278
Cre01.g021200,2071,1780
Cre05.g242900,833,1818
Cre01.g062537,1977,1146
Cre04.g221350,1533,2328
Cre09.g400071,1755,1669
Cre11.g469375,424,4317
Cre10.g419850,2419,4352
Cre12.g494850,3476,1136
Cre09.g398438,3763,1850
Cre03.g179840,5338,1740
Cre07.g344150,2971,2272
Cre02.g081550,1260,1270
Cre13.g605900,2489,11142
Cre12.g495100,632,4769
Cre03.g170200,21010,6844
Cre04.g212700,17847,7569
Cre16.g652850,4826,1585
Cre16.g647550,9705,3841
Cre07.g325719,236,4774
Cre04.g218750,11230,4678
Cre16.g681350,1835,1409
Cre16.g681351,10064,8639
Cre16.g681352,1282,2100
Cre11.g482850,2191,2792
Cre11.g476300,2605,1284
Cre14.g633600,7512,3126
Cre06.g308100,3962,1522
Cre08.g365800,7515,2998
Cre14.g633350,12322,5753
Cre12.g549650,1373,1638
Cre12.g550250,1403,4958
Cre07.g341150,17589,9107
Cre06.g299450,5421,2518
Cre16.g672600,1573,1955
Cre16.g672602,6763,4473
Cre07.g317150,1675,2789
Cre09.g411666,0,0
Cre17.g728350,1663,1268
Cre07.g331100,7439,3779
Cre16.g672609,3904,2685
Cre03.g180850,6907,3149
Cre14.g630550,4840,3251
Cre07.g325713,3293,3230
Cre12.g497950,627,1584
Cre07.g315750,3580,2455
Cre03.g169700,3446,1303
Cre01.g047600,2981,1399
Cre06.g251100,1855,1848
Cre08.g369400,876,1275
Cre08.g369150,12218,3361
Cre03.g148201,1888,3900
Cre17.g724550,468,1104
Cre12.g559750,4833,3021
Cre06.g274200,0,0
Cre14.g631600,1910,1200
Cre16.g648850,4199,1674
Cre10.g420400,7528,4925
Cre02.g089900,4042,1807
Cre10.g434200,1968,1392
Cre16.g648500,0,0
Cre07.g325716,3568,3590
Cre16.g674602,0,0
Cre16.g674600,912,3109
Cre15.g634800,6160,4922
Cre04.g212200,23202,6046
Cre16.g668350,496,2011
Cre17.g713350,5714,2458
Cre01.g016600,383,1857
Cre12.g520250,4381,2516
Cre09.g395362,5046,3949
Cre17.g726526,0,0
Cre02.g082100,2301,1886
Cre05.g246551,8777,4376
Cre09.g389550,1321,2130
Cre06.g301251,0,0
Cre03.g184600,671,4030
Cre06.g301700,452,1143
Cre10.g445650,5335,5426
Cre17.g701917,2756,4635
Cre09.g401626,0,0
Cre06.g289550,3206,1093
Cre09.g401997,5004,1560
Cre05.g232950,9709,2403
Cre02.g097213,5940,2819
Cre17.g703600,29546,9767
Cre24.g755547,137,645
Cre07.g319000,7663,3677
Cre17.g702600,3944,7597
Cre07.g319002,6189,2654
Cre07.g318209,7467,3615
Cre08.g361150,8749,3070
Cre14.g609450,432,4009
Cre14.g609100,4463,3100
Cre07.g318200,6975,3331
Cre12.g505300,8450,3968
Cre01.g003475,7462,2636
Cre12.g502900,2635,2458
Cre08.g382825,1955,1827
Cre16.g665050,3807,7154
Cre13.g579250,4275,4163
Cre06.g271250,0,0
Cre12.g560750,4456,2256
Cre16.g653100,1476,4755
Cre10.g438850,3338,2733
Cre01.g007500,39303,9237
Cre09.g399141,7614,2293
Cre13.g567400,15426,7128
Cre12.g546150,293,640
Cre16.g680400,4766,2798
Cre03.g196050,453,1188
Cre09.g388023,1225,1007
Cre12.g503050,7263,3230
Cre09.g398401,3465,3330
Cre12.g513100,1188,2133
Cre08.g371840,82,939
Cre01.g054950,3463,2598
Cre09.g398400,4224,6031
Cre09.g410100,4463,4418
Cre07.g323950,5927,2648
Cre01.g034380,5016,2475
Cre03.g205000,4967,3309
Cre07.g316200,6911,3326
Cre03.g184000,6495,2896
Cre02.g095040,1085,777
Cre22.g753947,3089,1984
Cre06.g274850,0,0
Cre12.g547150,1789,1812
Cre02.g144450,3210,1569
Cre12.g547400,1516,1276
Cre08.g360564,14871,3951
Cre08.g365450,3783,2262
Cre17.g739900,2684,5297
Cre02.g079200,1137,1237
Cre07.g322800,2242,1995
Cre12.g558800,1698,6493
Cre01.g030600,3508,6892
Cre12.g528900,951,1449
Cre04.g213152,0,0
Cre10.g452900,5160,2480
Cre03.g149750,1096,1965
Cre06.g278244,1283,2628
Cre03.g159400,9365,4324
Cre12.g499750,7224,4200
Cre13.g586250,1657,1164
Cre01.g017550,1557,3264
Cre04.g216840,1655,1040
Cre12.g487900,1978,1267
Cre12.g514900,1462,967
Cre03.g152750,503,3484
Cre01.g057426,1257,874
Cre02.g095049,1819,1081
Cre12.g529050,2325,4929
Cre03.g171751,8398,3474
Cre07.g328350,3821,2025
Cre12.g542650,14352,6111
Cre06.g303251,1265,7146
Cre14.g624450,4172,8936
Cre17.g736950,8715,7908
Cre03.g195650,1819,1233
Cre11.g475432,2131,825
Cre09.g401293,14996,4978
Cre10.g450850,10848,3035
Cre17.g725500,2478,1826
Cre14.g608275,2230,1570
Cre12.g502650,54,2487
Cre17.g706650,2074,1888
Cre07.g336700,3825,2063
Cre12.g516050,657,1636
Cre02.g141006,63,3298
Cre03.g202900,1438,7523
Cre02.g141004,266,1191
Cre13.g587300,6828,3837
Cre17.g733050,35944,8859
Cre15.g635034,675,1706
Cre16.g661750,1158,2543
Cre01.g039650,4581,866
Cre08.g360150,854,3675
Cre16.g678600,2587,3084
Cre17.g705450,1043,2484
Cre10.g451100,6306,2972
Cre10.g451450,3510,9013
Cre09.g386950,0,0
Cre09.g393953,5479,2455
Cre02.g073950,2418,2253
Cre12.g535650,443,2188
Cre27.g757297,0,0
Cre12.g557250,18382,4552
Cre09.g390050,2177,1294
Cre16.g659650,7370,3393
Cre12.g500500,10263,3651
Cre09.g389467,644,6507
Cre13.g570350,18262,7388
Cre03.g186900,81,1017
Cre12.g501100,7149,2887
Cre16.g667750,2009,1539
Cre02.g096850,2796,1599
Cre07.g345550,281,5490
Cre10.g457850,784,1201
Cre12.g509350,777,1884
Cre03.g185750,3498,1473
Cre06.g310000,3895,3756
Cre04.g214657,6241,5750
Cre12.g504550,0,0
Cre03.g201552,19987,6817
Cre06.g281800,3960,2120
Cre06.g272100,10590,5128
Cre02.g078150,6248,9403
Cre16.g693700,2555,1459
Cre02.g143207,827,1424
Cre13.g582734,3850,3774
Cre01.g031800,4321,4640
Cre13.g575550,1441,2060
Cre07.g337750,2025,1306
Cre03.g201200,778,2043
Cre06.g289900,8059,5682
Cre05.g248400,928,1373
Cre17.g740750,510,5281
Cre07.g324150,1754,3966
Cre12.g517900,11138,3755
Cre06.g278177,19988,8857
Cre06.g264300,2409,1309
Cre13.g586850,130,4115
Cre16.g658250,6963,4102
Cre01.g022250,3546,1911
Cre04.g215250,19950,8604
Cre06.g278171,8338,6708
Cre03.g145947,4391,2450
Cre17.g747997,7464,2637
Cre06.g287000,2919,2015
Cre16.g690900,2505,2186
Cre06.g296450,29904,8349
Cre06.g278179,2329,4752
Cre06.g278178,945,1006
Cre16.g655500,8184,6889
Cre09.g412650,0,0
Cre07.g329400,775,1481
Cre03.g199800,5916,2517
Cre08.g381900,10673,4030
Cre09.g388355,3875,3562
Cre17.g724100,6763,2692
Cre02.g142426,1509,2761
Cre09.g395850,101,3596
Cre03.g190450,5281,3852
Cre17.g738751,6874,1698
Cre08.g376250,412,3229
Cre03.g158464,13647,6335
Cre02.g097450,544,1707
Cre14.g612800,917,2199
Cre04.g220250,4916,4318
Cre02.g103150,1404,1907
Cre03.g198600,454,2987
Cre10.g456100,3105,1645
Cre09.g411250,3370,2464
Cre16.g682001,0,0
Cre16.g682000,585,2813
Cre04.g220700,4032,1801
Cre02.g081100,1537,2329
Cre09.g388356,11092,4055
Cre07.g341556,0,0
Cre01.g070932,15532,7958
Cre12.g550000,7550,4538
Cre10.g452750,6111,2685
Cre10.g457500,1178,1694
Cre15.g641976,0,0
Cre14.g621800,7641,2356
Cre16.g672450,12779,4622
Cre16.g672453,0,0
Cre07.g341554,1932,2359
Cre10.g422326,315,756
Cre16.g672454,645,1386
Cre12.g535050,4619,8082
Cre04.g220800,1638,1872
Cre04.g229948,5739,4602
Cre06.g275450,3782,2756
Cre01.g027750,1375,975
Cre07.g322500,494,1405
Cre15.g643191,19607,9019
Cre05.g238000,215,2912
Cre01.g004400,336,1315
Cre02.g119650,6601,2208
Cre01.g006642,0,0
Cre05.g233052,508,1383
Cre05.g233050,2065,1891
Cre05.g233051,6253,1850
Cre12.g521851,1435,926
Cre16.g655050,6528,3629
Cre02.g115100,4511,2644
Cre16.g649100,2464,3641
Cre01.g010350,743,2250
Cre09.g414550,1279,2539
Cre13.g563876,63,698
Cre08.g374350,2184,1202
Cre09.g387282,4691,1903
Cre03.g174500,15108,6282
Cre03.g167668,1722,944
Cre03.g206850,1316,1067
Cre03.g177700,1213,2528
Cre03.g172950,3781,2655
Cre01.g011400,35075,14339
Cre03.g177850,10137,4168
Cre17.g731466,894,4185
Cre13.g571500,730,1209
Cre10.g447900,4275,3632
Cre09.g391541,6949,3638
Cre13.g572700,13175,4869
Cre13.g577950,2310,1441
Cre06.g278246,338,2207
Cre06.g284200,5488,2376
Cre09.g410400,248,3228
Cre03.g163950,5189,2227
Cre12.g540650,20809,6900
Cre01.g034600,2128,6333
Cre08.g358522,7684,3617
Cre01.g025200,6542,2916
Cre08.g358527,0,0
Cre08.g358526,810,2592
Cre08.g358525,2275,1926
Cre08.g358524,2650,1730
Cre01.g009200,3283,1847
Cre12.g498500,1994,1947
Cre08.g358529,6601,2921
Cre13.g588453,7071,3839
Cre07.g326700,558,2123
Cre12.g551600,5394,3266
Cre07.g338350,7015,2901
Cre12.g518107,6232,8879
Cre07.g329217,186,1015
Cre12.g515350,85197,38098
Cre13.g566626,1364,377
Cre12.g518100,207,2764
Cre12.g485500,11804,5360
Cre11.g476150,2379,1518
Cre17.g731100,2960,2183
Cre12.g525990,1588,1903
Cre12.g484900,4580,3309
Cre13.g569300,251,3583
Cre02.g111900,4580,2955
Cre17.g724000,276,4235
Cre12.g554929,0,0
Cre02.g143187,0,0
Cre07.g319250,242,1879
Cre03.g196600,840,4551
Cre06.g283400,9458,3625
Cre14.g630125,3643,2652
Cre09.g395621,2888,2823
Cre04.g214612,3933,898
Cre07.g338900,10210,2887
Cre03.g199250,50911,20473
Cre17.g734628,2245,1591
Cre18.g748647,0,0
Cre02.g142850,2808,1915
Cre02.g099200,17365,7437
Cre02.g142852,199,1052
Cre10.g433050,4407,3563
Cre01.g026400,1069,1952
Cre09.g395880,6328,3025
Cre04.g224300,4733,1890
Cre12.g535019,1110,3688
Cre09.g394547,1892,3308
Cre10.g455900,1079,2282
Cre10.g444900,1027,2524
Cre17.g739150,10855,3167
Cre09.g395500,9655,4352
Cre09.g397771,2636,11655
Cre05.g239750,8320,2925
Cre16.g674852,2837,3884
Cre01.g019650,1942,2729
Cre16.g674850,13778,6867
Cre13.g579734,5550,3671
Cre01.g043550,10267,5995
Cre08.g367650,919,2021
Cre06.g290800,9727,4360
Cre04.g228300,11931,6563
Cre12.g523900,632,939
Cre09.g415800,7202,2832
Cre10.g459900,19707,3750
Cre05.g241654,21089,8774
Cre04.g216600,6998,2164
Cre10.g437829,4714,2530
Cre11.g467736,3403,1866
Cre03.g198500,325,3086
Cre12.g538050,6981,3058
Cre03.g191650,2023,4365
Cre13.g572850,6125,4966
Cre12.g514750,3784,2271
Cre17.g711050,5529,2042
Cre08.g373370,3036,2874
Cre08.g373373,584,950
Cre08.g373372,2296,2172
Cre14.g625000,736,1488
Cre03.g198050,1303,3604
Cre08.g373377,6683,3052
Cre08.g373376,161,1250
Cre17.g743697,1183,3248
Cre09.g387300,1317,2360
Cre10.g466175,71,2200
Cre10.g430626,1965,1638
Cre06.g275850,0,0
Cre01.g024550,1440,3500
Cre05.g234050,1504,2067
Cre10.g441500,1973,1578
Cre01.g014150,3588,2320
Cre01.g035550,2152,2488
Cre12.g509900,5622,2623
Cre01.g008402,1783,6659
Cre03.g168950,505,1086
Cre02.g117450,2126,2053
Cre13.g574700,223,1798
Cre07.g320350,1066,2559
Cre03.g168400,8556,3949
Cre10.g440100,1460,1224
Cre17.g713600,19873,6725
Cre10.g445467,10462,5081
Cre16.g694704,1925,3576
Cre09.g409600,3783,1950
Cre01.g039000,5721,2969
Cre09.g409350,12837,3245
Cre02.g091850,1483,2021
Cre05.g234660,4941,3736
Cre16.g661588,8959,5953
Cre05.g230800,3777,5468
Cre05.g230803,1641,1050
Cre05.g230804,430,1394
Cre03.g148500,451,1230
Cre07.g323900,1219,3396
Cre01.g015400,5390,2517
Cre02.g078939,7007,2631
Cre09.g400960,6740,2492
Cre03.g148050,3806,5518
Cre13.g587150,2553,1934
Cre10.g464800,3595,8436
Cre03.g153900,6810,1923
Cre06.g291600,7742,3841
Cre02.g113500,11504,3709
Cre02.g113050,1149,1554
Cre09.g387500,752,3664
Cre10.g458050,7473,2901
Cre08.g362800,10381,3676
Cre03.g149450,11888,4491
Cre04.g225301,8632,4801
Cre05.g241631,469,5692
Cre05.g241630,2995,1354
Cre05.g241637,5049,1697
Cre05.g241636,5627,4550
Cre11.g467779,6958,4323
Cre11.g467778,6075,1690
Cre11.g467777,2918,1543
Cre11.g467776,3439,2124
Cre11.g467775,3716,1667
Cre11.g467774,4936,2952
Cre11.g467773,4761,1509
Cre11.g467772,6376,3501
Cre11.g467771,0,0
Cre11.g467770,5310,2570
Cre13.g562450,4702,3967
Cre05.g239083,1799,651
Cre07.g332950,4822,2475
Cre16.g694250,2486,2325
Cre09.g392430,1612,2890
Cre15.g640502,5621,2073
Cre02.g142326,5008,3440
Cre03.g192150,698,809
Cre09.g386750,1612,2953
Cre04.g229300,2082,2192
Cre16.g688250,2380,1339
Cre17.g734050,2729,6387
Cre12.g526883,15983,7329
Cre05.g245950,4000,3066
Cre14.g621050,1836,6054
Cre01.g041150,1784,7565
Cre07.g330050,1116,2701
Cre14.g634113,102,1682
Cre03.g201050,435,1370
Cre09.g390300,21059,9524
Cre01.g055966,3164,6627
Cre08.g374450,976,1855
Cre17.g744647,1815,5316
Cre15.g641451,9372,5048
Cre03.g192350,5889,2938
Cre12.g520200,5162,2069
Cre12.g510900,2360,2681
Cre01.g050300,418,803
Cre14.g624201,3584,2587
Cre03.g150101,8386,6873
Cre03.g150450,618,3510
Cre17.g712500,3591,3274
Cre14.g610566,9825,3336
Cre05.g236750,8576,4144
Cre10.g450626,694,1583
Cre26.g756997,14388,3792
Cre14.g629000,3619,4333
Cre14.g629550,4447,1744
Cre02.g118350,1403,4360
Cre07.g332851,2532,1367
Cre08.g377500,10394,2957
Cre17.g743269,1402,1939
Cre06.g272400,981,914
Cre14.g628200,4299,6251
Cre11.g480150,3234,1360
Cre14.g628752,1968,3343
Cre16.g659600,6091,3425
Cre17.g721850,5768,4243
Cre10.g443450,1285,1116
Cre06.g304250,12121,8114
Cre10.g443100,4090,2323
Cre03.g156850,2813,7261
Cre02.g095097,11178,2962
Cre08.g358326,0,0
Cre07.g349966,14251,4955
Cre09.g408000,1794,1412
Cre02.g090100,4617,1717
Cre06.g259950,29764,13747
Cre09.g408550,2116,1735
Cre16.g686734,2051,4957
Cre12.g501351,699,1373
Cre12.g501350,3991,1631
Cre10.g442850,12186,4563
Cre13.g563050,1980,971
Cre03.g165186,961,1209
Cre01.g036550,1311,1291
Cre06.g270550,6650,3857
Cre14.g616800,2103,1728
Cre06.g250600,2287,1130
Cre03.g195326,0,0
Cre02.g081950,16453,7232
Cre16.g680678,2543,7718
Cre02.g117376,542,1219
Cre09.g400034,8865,8548
Cre16.g695250,313,2223
Cre12.g530850,22417,16518
Cre02.g119484,1125,1110
Cre02.g110350,1790,1311
Cre35.g759497,0,0
Cre13.g581700,2410,2971
Cre17.g719855,2945,2678
Cre17.g719500,8582,2242
Cre10.g435550,1506,1775
Cre01.g044250,2380,6753
Cre13.g561900,963,1188
Cre15.g641901,4554,2936
Cre16.g665850,5080,2341
Cre14.g610150,652,4758
Cre10.g435000,1385,1076
Cre09.g405600,2296,875
Cre07.g334750,3582,4929
Cre07.g334200,8254,2716
Cre37.g759947,515,3146
Cre02.g099251,174,1577
Cre02.g077650,1066,1062
Cre02.g077300,0,0
Cre07.g350700,1584,4266
Cre01.g022400,393,2425
Cre07.g350250,4800,2399
Cre06.g278189,2615,2356
Cre10.g466450,2462,3209
Cre09.g393250,5517,2138
Cre09.g413075,0,0
Cre01.g051300,5224,3657
Cre06.g278186,9466,3905
Cre03.g157100,1293,2898
Cre01.g054150,3523,3499
Cre16.g691950,587,3144
Cre02.g102850,4308,4813
Cre03.g157450,6508,2911
Cre10.g432950,220,3327
Cre08.g362036,4141,3322
Cre12.g499250,2101,3703
Cre17.g716700,610,3119
Cre01.g052650,23959,8121
Cre03.g153750,7785,3276
Cre03.g156500,5212,3071
Cre12.g496950,4890,7461
Cre16.g650750,1412,999
Cre05.g246600,1735,1368
Cre12.g496402,0,0
Cre12.g496400,16100,10440
Cre06.g306050,2062,2779
Cre03.g164600,9392,4450
Cre08.g375900,4323,2755
Cre01.g004300,8374,2540
Cre17.g720100,5030,3181
Cre12.g515500,18688,10735
Cre13.g566100,2440,1238
Cre11.g481200,9261,2555
Cre03.g195350,3708,2138
Cre10.g431750,1013,6248
Cre21.g752647,0,0
Cre07.g342950,2043,3172
Cre03.g200095,1035,3746
Cre04.g228950,308,1303
Cre10.g452100,488,2119
Cre12.g555200,2912,2249
Cre08.g367000,3186,2867
Cre17.g747697,412,1139
Cre02.g141746,1669,1962
Cre09.g397800,195,1814
Cre08.g384050,1236,1745
Cre15.g638551,7971,2108
Cre01.g045700,4297,3064
Cre14.g620233,2315,767
Cre18.g748547,2080,1593
Cre06.g306079,2635,1774
Cre06.g261150,7778,2348
Cre07.g357150,0,0
Cre08.g373688,51683,33349
Cre01.g049950,3693,4503
Cre07.g340550,6475,4410
Cre12.g530700,0,0
Cre07.g356283,2335,1586
Cre18.g749147,6717,3017
Cre16.g676700,7448,3959
Cre06.g303751,10548,4508
Cre13.g592300,1661,3260
Cre03.g160150,3889,2058
Cre01.g000950,1946,3135
Cre16.g685949,10404,2562
Cre01.g043700,5810,2460
Cre17.g729250,7974,4597
Cre17.g729700,18186,5512
Cre10.g447735,6899,3572
Cre09.g408350,1954,3487
Cre02.g082877,9321,2930
Cre01.g012650,4463,7926
Cre02.g076300,859,1333
Cre01.g045752,0,0
Cre10.g448900,3403,2287
Cre16.g685389,6555,3420
Cre02.g073150,2460,1171
Cre10.g447225,1208,972
Cre02.g092076,957,14334
Cre10.g428300,1147,2274
Cre17.g714900,2412,2189
Cre02.g075650,4808,2156
Cre02.g108300,1561,2090
Cre13.g588026,201,1722
Cre09.g397803,766,8915
Cre10.g427300,615,2861
Cre02.g096500,5962,5201
Cre07.g325749,14016,6190
Cre02.g100900,480,3901
Cre16.g651400,20503,18050
Cre01.g029200,1827,7334
Cre08.g359000,5737,4064
Cre07.g325740,6916,3997
Cre07.g325741,6391,3527
Cre07.g325742,1394,494
Cre16.g651150,22297,17673
Cre01.g005200,11101,5061
Cre07.g325745,2722,1191
Cre06.g288950,246,3843
Cre05.g238724,903,557
Cre12.g549750,4626,2288
Cre03.g185250,7797,3872
Cre16.g655316,407,3466
Cre13.g565450,9384,2633
Cre02.g111750,402,1330
Cre31.g758347,2825,2416
Cre02.g111029,0,0
Cre07.g343600,242,5169
Cre17.g703976,708,1653
Cre16.g656750,7360,5582
Cre02.g078450,7931,3455
Cre11.g469600,5034,3289
Cre10.g465763,2853,1599
Cre01.g055424,1255,1846
Cre11.g469350,2013,3868
Cre01.g055420,1327,2604
Cre04.g219200,9034,3212
Cre01.g055350,2060,7481
Cre01.g031250,850,1206
Cre04.g217937,4793,2993
Cre04.g217934,4274,1317
Cre16.g657800,3412,2301
Cre04.g217932,2449,1387
Cre03.g186050,4961,2785
Cre04.g217930,19065,7110
Cre03.g186500,1422,3430
Cre03.g158900,1406,2186
Cre06.g291450,5878,4015
Cre04.g218000,6118,3268
Cre16.g647534,4249,2984
Cre04.g217939,951,1523
Cre16.g658750,1739,4472
Cre12.g550277,11515,4792
Cre14.g633626,1131,684
Cre09.g390800,2872,1141
Cre06.g299476,0,0
Cre07.g341600,9759,3954
Cre06.g302400,600,3481
Cre17.g724800,6080,3755
Cre12.g529850,5163,6126
Cre02.g143667,2894,2477
Cre08.g368150,2553,1697
Cre07.g336300,2658,1838
Cre12.g526500,2245,2039
Cre13.g586600,1886,1705
