Ensembl ID,Entrez ID,Control Gene Expression,Cancer Gene Expression,Average Intron Length,Average Exon Length
ENSG00000122484,79871,377.2758621,490.9444444,86068,3143
ENSG00000122406,6125,24743.82759,25396.30556,3209.25,1214.75
ENSG00000206680,6083,0,0,0,95
ENSG00000143033,22823,1107.103448,1518.305556,8971.428571,3878.428571
ENSG00000122483,343099,314.8275862,428.3611111,34479,2438
ENSG00000117505,1810,1282.965517,1636.722222,26926,3208
ENSG00000137942,54874,1390.586207,2666,27550.25,4110.5
ENSG00000117528,5825,2031.103448,3311.194444,15361.33333,3250
ENSG00000143036,126969,1034.344828,1685.25,14981.33333,2211.888889
ENSG00000152078,148534,506.0344828,295.8611111,85816,6862.5
ENSG00000271092,100527978,0.24137931,0.222222222,67718.5,1196.5
ENSG00000122481,25950,111.2068966,165.7777778,2683.125,1175.625
ENSG00000117569,58155,988.1034483,1008.916667,6912.090909,2570.636364
ENSG00000162627,51375,898.0344828,1119.972222,64762,1711
ENSG00000117600,9890,526.4482759,59.02777778,40356,4935
ENSG00000099260,54873,1079.206897,875.5277778,92178,2578
ENSG00000162688,178,1109.62069,1313.166667,20366.83333,7243.666667
ENSG00000117620,23443,1199.517241,1326.861111,19814.5,5658.75
ENSG00000156875,64645,1704.482759,1909.027778,85008,2637
ENSG00000122435,54482,706.9655172,978.4444444,9551,2918.333333
ENSG00000137996,8634,955.4827586,1180.722222,10197.66667,2133.666667
ENSG00000079335,8556,466.7241379,380.6666667,39378.375,2585
ENSG00000181656,54112,3.655172414,18.25,782,3465
ENSG00000162692,7412,2470.827586,762.6944444,10864,3049
ENSG00000162695,148867,1568.551724,1730.638889,77622,8058
ENSG00000170989,1901,1364.034483,310.1111111,1776,2919
ENSG00000185946,55599,661.6206897,774.4444444,17678,2022
ENSG00000240038,280,546.5172414,371.4722222,18609.5,2763
ENSG00000243480,279,0.24137931,0.277777778,4185,1288.5
ENSG00000237763,276,0.24137931,0.027777778,2417.5,1821.5
ENSG00000198890,55170,585.4137931,589.3611111,0,2650
ENSG00000162631,22854,166.4137931,167,42408.3,2560.4
ENSG00000186086,653149,2.793103448,28.61111111,18178.5,2178.5
ENSG00000162636,284611,1672.827586,1011.75,147278,5340
ENSG00000134186,55119,4088.689655,4053.638889,3831.666667,3747.666667
ENSG00000143107,163479,1.75862069,8.055555556,22365.5,2746
ENSG00000116266,6814,1765.793103,1963.583333,44681.5,1635
ENSG00000121957,29899,370.8965517,829.4722222,34051.66667,3814.333333
ENSG00000215717,56900,1731.586207,1717.944444,3468,2684
ENSG00000116299,57535,187.7931034,388.3611111,10774.5,4712.5
ENSG00000031698,6301,3335.034483,3236.027778,11384.5,2560
ENSG00000143126,1952,602.7931034,1247.722222,30396,10540
ENSG00000143028,284612,88.5862069,14.11111111,2839.5,2531.75
ENSG00000162650,127002,224.6896552,340.7222222,4008.5,2397.5
ENSG00000174151,284613,402.7586207,427.0833333,383.625,4954.5
ENSG00000156097,83873,0.655172414,1.416666667,6278,2823
ENSG00000065135,2773,2237.37931,3055.611111,85074,4732
ENSG00000116337,271,1262.724138,1420.277778,1214.5,3256.875
ENSG00000168765,2948,734.5172414,1979.972222,1668,1272
ENSG00000213366,2946,1940.689655,4021.444444,8072,1390.25
ENSG00000134184,2944,1535.965517,6491.666667,4820.5,1129.5
ENSG00000134201,2949,419.5517241,58.02777778,3046.5,2977
ENSG00000184371,1435,1856.206897,629.3611111,7473.25,3022.25
ENSG00000168710,10768,3962.517241,4401.944444,10160.4,4001.8
ENSG00000143093,85369,184.4827586,193.6944444,12195,3428
ENSG00000186150,164153,1.310344828,2.111111111,0,1508
ENSG00000197106,388662,10.13793103,6.361111111,23585,3480.5
ENSG00000116396,3749,143.5172414,106.4722222,6000.2,3572.6
ENSG00000162775,64783,309.1034483,319.9166667,3983.5,3375.5
ENSG00000143125,84432,57.06896552,6.638888889,9634,1372
ENSG00000143119,963,2137.241379,768.1666667,17537.66667,1491
ENSG00000134255,10390,1163.827586,1349.416667,15456.75,2214.5
ENSG00000064886,1117,578.5172414,61.94444444,8847.333333,1470
ENSG00000134216,27159,0.896551724,4.222222222,7058.125,1451.375
ENSG00000173947,128344,320.6551724,267.5833333,2809.333333,2236.333333
ENSG00000116459,515,3785.206897,4449.611111,10164.5,1625.5
ENSG00000143110,128346,579.4827586,218.9166667,7228,917
ENSG00000116473,5906,3530.931034,1985.527778,87065,1818.333333
ENSG00000064703,11218,470.3448276,647.4722222,3782,3728.666667
ENSG00000143079,55917,1081.172414,1295.916667,118174,5900
ENSG00000134245,7482,339.5517241,106.2222222,20641.33333,2145
ENSG00000116489,829,4743.482759,6016.527778,98854,2740
ENSG00000155363,4343,2114.655172,2335.916667,8702.2,3205.4
ENSG00000184599,284467,1.586206897,2.944444444,2775.25,1105.5
ENSG00000198799,9860,492.4482759,571.5,47441,4071
ENSG00000081026,260425,452.6551724,443.6944444,48256.83333,5609.666667
ENSG00000118655,64858,189.6206897,290.3888889,3545.666667,3575
ENSG00000163349,204851,1986.37931,1743.111111,7979.166667,6585
ENSG00000116774,56944,2375.862069,324.8055556,577.6666667,1975.333333
ENSG00000198765,6847,0.206896552,0.305555556,68496.5,3498.5
ENSG00000134200,7252,0,0,1974.5,450.5
ENSG00000173218,81839,731,944.2777778,31514,8670.333333
ENSG00000163393,55356,177.5517241,229.9444444,71442,3033
ENSG00000173212,126868,40.37931034,51.94444444,40514,3229
ENSG00000163399,476,9693.241379,10612.41667,9216.8,3249
ENSG00000211543,100302117,0,0,0,79
ENSG00000116824,914,872.1034483,408.7777778,7537.666667,1533.666667
ENSG00000134247,5738,2546.62069,2397.805556,148248,6160
ENSG00000134256,9398,126.5172414,79,15676.75,3492
ENSG00000116830,8458,444.6551724,864.9444444,28693.5,3602.5
ENSG00000198162,10905,3062.37931,3147.888889,141447.5,3716.5
ENSG00000183508,54855,1632.310345,466.2777778,33376,5720
ENSG00000065183,10885,763.9310345,1246.527778,12611.66667,1727.666667
ENSG00000116882,51179,3.448275862,2.944444444,23764,1586
ENSG00000203859,3284,1.655172414,0.722222222,8340.25,2477.25
ENSG00000203857,3283,12.34482759,25.27777778,6111.5,1687
ENSG00000092621,26227,1220.724138,1526.388889,10854.25,2183.25
ENSG00000188610,653820,40.34482759,119.6944444,14363,2110.5
ENSG00000270231,728841,0,0,59237.94118,3005.882353
ENSG00000269713,400818,0,0,47912,3072.0625
ENSG00000162825,100288142,12.03448276,14.25,145424.6875,2852.8125
ENSG00000265808,9554,0,0,37422,1880
ENSG00000264343,388677,0,0,25625.2,3675.4
ENSG00000271425,100132406,0,0,9637.2,3689.4
ENSG00000168509,148738,0.344827586,0.944444444,1256.5,1804.75
ENSG00000265972,10628,0,0,970,2754.5
ENSG00000271601,128077,0,0,41212,1401
ENSG00000265241,9939,0,0,1021.5,4957.5
ENSG00000131779,8799,658.3103448,882.25,2160,1836.4
ENSG00000143127,8515,191.6896552,90.02777778,2807.8,4199.2
ENSG00000198483,148741,260,176.2777778,13504.5,3100
ENSG00000131788,10401,1488.172414,1861.861111,2534,2272
ENSG00000265491,27246,0,0,152132,1675
ENSG00000174827,5174,5.172413793,8.527777778,22962,2141.666667
ENSG00000268043,149013,0,0,44785,4835.25
ENSG00000131778,9557,927.0344828,1268.194444,7913.5,2597.2
ENSG00000116128,607,697.2413793,923.1666667,43830,5277.5
ENSG00000121634,2703,0.068965517,0,10168,1366
ENSG00000188092,51463,48.20689655,71.41666667,20936.83333,2014.166667
ENSG00000266338,284565,0,0,32213.5,4537
ENSG00000271567,730262,0,0,0,785
ENSG00000263353,653505,0,0,0,785
ENSG00000150337,2209,137.3448276,112.3055556,5878.5,1369.5
ENSG00000270882,8370,0,0,0,396
ENSG00000203811,126961,1.793103448,6.361111111,0,507
ENSG00000184260,8338,31.48275862,55.86111111,0,437
ENSG00000178096,51027,196.0689655,393.9444444,674,857
ENSG00000136631,11311,1049.862069,1450.833333,12928.57143,2194.571429
ENSG00000023902,51177,1964.448276,736.6944444,3683.333333,1787.666667
ENSG00000118298,23632,5.551724138,9.472222222,11044,1741
ENSG00000118292,79630,459.5862069,269.9722222,5244.333333,503.3333333
ENSG00000159208,148523,77.82758621,132.9444444,1883.666667,1448.666667
ENSG00000266472,54460,0,0,13830,721
ENSG00000117360,9129,1747,2264.805556,3016.166667,1945.666667
ENSG00000163125,23248,1537.310345,1722.305556,69562,6716.333333
ENSG00000143374,80222,759.1724138,1305.083333,5919.166667,2461.666667
ENSG00000143369,1893,1177.37931,616.7777778,515.1428571,1818.142857
ENSG00000143382,54507,1538.482759,482.3055556,1484.2,3459.2
ENSG00000143379,9869,1366.137931,2012.555556,10202.2,3326.8
ENSG00000143412,8416,420.137931,779,23584,1824
ENSG00000143363,58497,693,978.6666667,6599.2,2559.8
ENSG00000163141,149428,675.3793103,682.4722222,5251.333333,2170.333333
ENSG00000143443,54964,119.862069,126.9722222,3170,2028
ENSG00000213190,10962,202.0344828,811.9722222,13330,2158
ENSG00000143458,126626,1045.551724,853.5555556,18730,1391.666667
ENSG00000163154,79626,137.5172414,54.91666667,3886,1178
ENSG00000163156,79005,550.2068966,849.2777778,763.75,1782.5
ENSG00000143398,8394,1755.965517,2003,9869.166667,3237.333333
ENSG00000159352,5710,2619.413793,4015,22854,1331
ENSG00000143373,57592,1070.137931,1390.333333,1334.5,4241.75
ENSG00000159377,5692,3809.827586,5789.666667,977,990.5
ENSG00000143375,57530,1956.482759,2907.361111,44410,5101
ENSG00000143367,7286,1092.586207,1978.222222,20104.75,3106.25
ENSG00000143376,81609,1381.965517,1422.611111,33539.75,4319.25
ENSG00000178796,284485,0.034482759,0.055555556,12508.5,1113.5
ENSG00000143450,51686,35.82758621,47.36111111,5650.5,868.5
ENSG00000186207,254910,0.275862069,0.388888889,1030,819
ENSG00000169509,54544,16.51724138,282.3055556,1618,695
ENSG00000244057,353144,0,0,0,425
ENSG00000187238,353143,0,0,0,288
ENSG00000187223,353141,0,0.666666667,1310,594
ENSG00000187180,353140,0.206896552,2.083333333,1332,593
ENSG00000159455,26239,0.034482759,4.166666667,1334,611
ENSG00000187173,353139,0.379310345,2.333333333,974,592
ENSG00000187170,199834,0,0.027777778,0,388
ENSG00000198854,100129271,0,0.916666667,0,908
ENSG00000203786,448834,2.172413793,18.91666667,3002,2523
ENSG00000240386,353137,0.172413793,4.305555556,0,598
ENSG00000186226,353135,30.13793103,41.5,1940,1179
ENSG00000172155,353134,0,0.388888889,2002,430
ENSG00000196734,353132,0.24137931,0.527777778,0,1139
ENSG00000186844,353131,0,3.277777778,0,625
ENSG00000235942,448835,0.068965517,2,976,642
ENSG00000163206,4184,0.172413793,0.944444444,11912,770
ENSG00000163207,3713,634.3103448,1920.194444,2378,2135
ENSG00000184148,163778,0.137931034,39.13888889,2352,766
ENSG00000169474,6698,628.5517241,4132.694444,1079,648
ENSG00000163209,6707,699.862069,1095.138889,777.3333333,922
ENSG00000169469,6699,30.27586207,3596.833333,2158,619
ENSG00000203784,149018,0.034482759,84.80555556,2310,541
ENSG00000203783,574414,3.931034483,373.2222222,1010,1229
ENSG00000203782,4014,2.379310345,62.25,2386,1229
ENSG00000163220,6280,11818.24138,17996.02778,5194,577
ENSG00000184330,338324,1.034482759,16.61111111,4846,4279
ENSG00000160678,6271,12.62068966,20.5,2954,687
ENSG00000160679,26097,2109.655172,2953.555556,1693.666667,2068.166667
ENSG00000143553,23557,643.0344828,903.0833333,1447,1016
ENSG00000169418,4881,634.4482759,105.3333333,5982.333333,3259
ENSG00000143624,65123,2981.793103,3854.111111,5134.222222,4115.444444
ENSG00000143554,11000,861.1724138,886.4722222,2474.5,2391.5
ENSG00000143578,148327,308.5862069,698.0277778,615,1525.125
ENSG00000177954,6232,35704.2069,30570.47222,2084,351
ENSG00000143569,9898,3527.655172,4704.111111,5776.777778,2520.444444
ENSG00000143575,10456,1542.862069,1944.833333,1063,1192.75
ENSG00000143595,89872,3.689655172,4.75,4838,1791
ENSG00000143515,57198,1801.37931,596.1944444,6079,2884.666667
ENSG00000160712,3570,1128.896552,454.7222222,29764.66667,4590.333333
ENSG00000163239,126668,102.5172414,17.44444444,23017.66667,2076.666667
ENSG00000160716,1141,3,20.16666667,12758,5718
ENSG00000173207,1163,448.5862069,1282.083333,3738,870
ENSG00000160688,80308,815.3448276,1533.638889,1281.166667,1957.5
ENSG00000163352,55891,1.448275862,2.333333333,162,649
ENSG00000160685,51043,1979.448276,2657.722222,2075.666667,3774.5
ENSG00000163357,149095,4.448275862,8.055555556,8626,2075
ENSG00000143537,8751,3049.413793,3246.416667,1064.2,2857.6
ENSG00000243364,1945,152.5517241,367.5,3144,1153
ENSG00000143590,1944,28.82758621,164.5555556,9660.333333,1756.666667
ENSG00000169242,1942,1723.344828,2277.277778,5505,1533
ENSG00000169241,55974,711.2068966,1093.694444,1190,1247.666667
ENSG00000163462,80128,60.79310345,105.3611111,1167.416667,2638.166667
ENSG00000173171,4580,299.5172414,404.75,3539.5,1595.5
ENSG00000143630,57657,175.0689655,397.8333333,8614.5,3237
ENSG00000160752,2224,2014.310345,3488.277778,4131,1382
ENSG00000160753,23623,925.6551724,1425.638889,1014.545455,2523.454545
ENSG00000237872,645682,0.827586207,1.972222222,0,1083
ENSG00000125459,55154,271.3103448,405.0555556,417,2583.3
ENSG00000132676,7818,2289.724138,3236.25,19131.8,2041.8
ENSG00000132718,23208,924.4827586,493.3888889,20864.5,4866.5
ENSG00000173080,339403,2.931034483,2.944444444,0,1146
ENSG00000116586,28956,984.2413793,1628.222222,3149,940
ENSG00000132698,57111,2063.172414,3976.361111,16490,1085
ENSG00000160789,4000,24429.58621,12499.94444,5390.8,2655.1
ENSG00000196189,64218,1497.103448,1160.833333,8944.4,3220
ENSG00000160785,9673,1147.965517,1061.555556,6243.6,3342.2
ENSG00000160783,11243,436.8965517,562.3333333,11419.25,1084.25
ENSG00000260238,100527963,0,0,10512.2,966.8
ENSG00000242252,632,13.75862069,14.63888889,1256,545
ENSG00000163472,84283,575.0344828,1006.277778,4508.666667,2132
ENSG00000163467,128229,4.689655172,14.97222222,5602,601.6666667
ENSG00000132677,57127,94.86206897,295.25,4414.833333,1829.666667
ENSG00000187862,164118,53.27586207,14.61111111,10078,2005
ENSG00000163382,128240,995.9310345,1780.194444,798.4,1103
ENSG00000132702,60484,14.48275862,5.972222222,2456.666667,1245.666667
ENSG00000132692,63827,3.448275862,9.083333333,11391,3164
ENSG00000143303,51093,781.3448276,947.5277778,6463.5,2026.5
ENSG00000143294,5546,1496.310345,1981.194444,62426,2123
ENSG00000198400,4914,36.89655172,13.05555556,16371.2,2589.4
ENSG00000187800,375033,604.2068966,238.4166667,7826,3435.333333
ENSG00000160838,149499,5.724137931,2.888888889,10380,2077
ENSG00000183853,55243,1685.517241,837.5277778,26470.75,3129.25
ENSG00000158473,912,280.0689655,71.75,861.5,2425
ENSG00000158477,909,33.72413793,32.91666667,1312.5,1495
ENSG00000158481,911,258.7586207,38.19444444,1495,2095.5
ENSG00000158488,913,131.4137931,19.94444444,133.3888889,1602.611111
ENSG00000173285,391109,0,0,0,942
ENSG00000198965,343406,0,0,0,1008
ENSG00000198967,128368,0,0,0,942
ENSG00000180433,128371,0,0.055555556,0,1032
ENSG00000163563,4332,976.2413793,313.8333333,32872,1667
ENSG00000163564,149628,243.7241379,72.63888889,10119.8,1843.6
ENSG00000163565,3428,5720.448276,6905.166667,13784,2377.75
ENSG00000162706,57863,991.0689655,46.63888889,12283.25,2327.25
ENSG00000213088,2532,2588.551724,220.7777778,240,1625
ENSG00000179639,2205,427.4137931,56.80555556,34692,1163
ENSG00000196184,26476,0,0,0,1089
ENSG00000132703,325,0.413793103,0.138888889,230,931
ENSG00000158716,54935,705.3793103,976.9166667,558.3333333,706
ENSG00000181036,343413,52.48275862,200.9722222,3901.4,1730.2
ENSG00000158714,56833,423.6896552,271.5277778,15008,3300
ENSG00000162728,3765,1.586206897,1.777777778,1975,1152
ENSG00000018625,477,997.7931034,92.97222222,3893.2,3023
ENSG00000132681,480,433.1034483,383.0555556,10062.5,3118.25
ENSG00000143318,844,296.862069,281.75,18868,1958
ENSG00000162734,8682,5551.586207,4341.055556,7415.5,2622.5
ENSG00000162736,23385,2553.896552,3472.916667,2455.4,2299.8
ENSG00000171786,4807,9.068965517,10,6438,2559
ENSG00000162738,57216,761.3793103,1130.638889,22913,5258.5
ENSG00000026751,57823,1136.034483,596.6111111,3285.125,2334.125
ENSG00000122224,4063,250.3448276,49.66666667,2488.285714,1928.571429
ENSG00000162755,126823,128,240.9722222,380,1213
ENSG00000158793,4817,880.2413793,1203.388889,790.75,1728.5
ENSG00000143222,51506,2529.034483,3459.027778,7982,1122
ENSG00000143258,27005,886.3103448,1371.944444,1416.666667,1706
ENSG00000143224,5498,653,893.9444444,2561.6,1927.8
ENSG00000158864,4720,2765.965517,3952.527778,3699,1617
ENSG00000158869,2207,1289.103448,757.1388889,3359.5,592.5
ENSG00000158882,84134,457,616.9722222,496.8333333,2373.666667
ENSG00000248485,654790,1355.758621,1068.944444,50600,1424
ENSG00000143252,6391,1718.413793,2392.5,15834.83333,2741.333333
ENSG00000143226,2212,1531.448276,1199.111111,5836,2485.5
ENSG00000173110,3310,199.9310345,286.8333333,0,2652
ENSG00000072694,2213,483,213.9166667,3897.833333,1939.333333
ENSG00000132185,84824,162.137931,37.52777778,774.625,2123.75
ENSG00000162746,127943,101.0344828,695.6666667,607.125,1769.375
ENSG00000081721,11266,462.9655172,792.3055556,12246,1249
ENSG00000118217,22926,2061.310345,2370.638889,142757,6012.5
ENSG00000198929,9722,65.96551724,131.1666667,57503.4,4078.6
ENSG00000239887,400793,173.9310345,293.7222222,2392.5,4108.5
ENSG00000152332,127933,2233.068966,3661.75,15880.33333,8391.666667
ENSG00000117143,6675,2046.37931,1829.611111,72022,2327
ENSG00000162733,4921,266.4827586,69.61111111,144816,3204
ENSG00000132196,51478,387.4137931,636.2777778,20084.5,2028.5
ENSG00000117152,5999,104.6551724,387.3333333,1640,3208
ENSG00000143228,83540,177.2068966,779.4166667,31915,1916
ENSG00000185630,5087,4546.551724,3492.583333,115935.8,5239.8
ENSG00000162763,440699,0.689655172,0,37172,1122
ENSG00000143198,4259,1886.655172,2683.111111,47490,1518
ENSG00000143179,7371,609.8965517,1099.638889,79275.5,4848.5
ENSG00000143157,57645,1973.551724,3780.277778,6820,3201
ENSG00000143194,84944,5.689655172,30.41666667,18716.75,1854.25
ENSG00000198842,92235,11.10344828,96.47222222,60564,4050
ENSG00000143190,5451,1348.551724,1504.888889,23353.25,9217.125
ENSG00000198771,92241,1100.206897,247.9444444,73067,2946
ENSG00000197965,9019,3106.793103,3290.611111,12038.66667,4308.333333
ENSG00000143164,55827,1924.862069,2040.027778,27868.5,3084.5
ENSG00000143155,261726,801.8965517,1173.277778,16382,1940
ENSG00000213064,375035,108,160.0277778,31956,856
ENSG00000143178,9095,108.5862069,155.8055556,33480,2531.666667
ENSG00000143184,6375,36.44827586,125.3888889,8476,1367
ENSG00000143153,481,5867.793103,7062.861111,47628,2200
ENSG00000117475,8548,788.9655172,897.25,4451.75,1841.5
ENSG00000000460,55732,192.3448276,511.3888889,26062.33333,2565
ENSG00000203740,149281,0.448275862,8.083333333,41596,938
ENSG00000120370,92344,349.8965517,474.25,1986.571429,2145.714286
ENSG00000116132,5396,1059.413793,763.0555556,71194,4035
ENSG00000117501,80133,0.206896552,0.305555556,62394.66667,2575.333333
ENSG00000007933,2328,48.31034483,250.25,6745.8,1820.8
ENSG00000094963,2327,111.9655172,20.52777778,22353.5,4098.5
ENSG00000010932,2326,32.72413793,74.52777778,15293.5,2106.75
ENSG00000076258,2329,120.6896552,121.6388889,51198,2139
ENSG00000117523,23215,10656.24138,11349.25,6728.833333,4804.333333
