Gene ID,Control,Cancer
ENSG00000109684,97.79310345,71.19444444
ENSG00000109685,1526.896552,2639.166667
ENSG00000109686,2569.206897,1326.722222
ENSG00000109689,1484.068966,1292.888889
ENSG00000109705,1.448275862,13.19444444
ENSG00000109736,1838.551724,2003.75
ENSG00000109738,77.51724138,72.13888889
ENSG00000109743,440.137931,252.6388889
ENSG00000109756,1008.551724,934.1111111
ENSG00000109758,12.51724138,23.41666667
ENSG00000109762,488,392.2222222
ENSG00000109771,52.03448276,44.83333333
ENSG00000109775,821.137931,595.25
ENSG00000109787,3218.827586,3398.805556
ENSG00000109790,1526.103448,837.0833333
ENSG00000109794,391.4827586,191.6666667
ENSG00000109805,163.1034483,672.6944444
ENSG00000109814,2434.793103,2287.277778
ENSG00000109819,105.3793103,61.72222222
ENSG00000109832,3.448275862,9.944444444
ENSG00000109846,1694.862069,223.4722222
ENSG00000109851,0.034482759,0.277777778
ENSG00000109854,979.5172414,1461.611111
ENSG00000109861,5296.482759,6430.222222
ENSG00000109881,319.1034483,834.0555556
ENSG00000109906,523.2413793,48.16666667
ENSG00000109911,311.3448276,337.6666667
ENSG00000109917,1007.37931,1258.194444
ENSG00000109919,1503.931034,2140.555556
ENSG00000109920,3542.62069,4178.361111
ENSG00000109927,34.34482759,31.41666667
ENSG00000109929,1462.206897,2107.583333
ENSG00000109943,69.51724138,29.66666667
ENSG00000109944,184.1724138,204.5
ENSG00000109956,122.2758621,427.4722222
ENSG00000109971,19987.27586,25153.97222
ENSG00000109991,3.586206897,4.555555556
ENSG00000110002,1646.931034,1262.583333
ENSG00000110011,928,932.6388889
ENSG00000110013,983.7241379,1008
ENSG00000110025,578.1034483,496.75
ENSG00000110031,959.5517241,550.0277778
ENSG00000110042,2390.068966,3644.305556
ENSG00000110046,1325.275862,1253.805556
ENSG00000110047,2470.862069,1433.138889
ENSG00000110048,1925.655172,2477.111111
ENSG00000110057,2271.758621,2541.25
ENSG00000110060,325.5172414,416.8333333
ENSG00000110063,511.9310345,486.5277778
ENSG00000110066,1685.068966,1988.694444
ENSG00000110074,717.9310345,966.7222222
ENSG00000110075,2841.275862,3496.305556
ENSG00000110076,266.8275862,43.08333333
ENSG00000110077,2280.448276,843.7222222
ENSG00000110079,844.9655172,290.9444444
ENSG00000110080,2095.413793,2347.694444
ENSG00000110090,2636.206897,2098.305556
ENSG00000110092,4773.206897,7056.694444
ENSG00000110104,648.7586207,1173.666667
ENSG00000110107,2377.896552,3046.583333
ENSG00000110108,1990.275862,1794.611111
ENSG00000110148,0.310344828,1.694444444
ENSG00000110169,27.17241379,29.83333333
ENSG00000110171,466.3793103,414.6111111
ENSG00000110172,978.3793103,1580.277778
ENSG00000110195,30.72413793,16.80555556
ENSG00000110200,604.9310345,731.9444444
ENSG00000110203,24.03448276,5.777777778
ENSG00000110218,552.7241379,612.7777778
ENSG00000110237,2126.62069,1087.722222
ENSG00000110243,0.034482759,0.222222222
ENSG00000110244,0.034482759,0.194444444
ENSG00000110245,0,0.027777778
ENSG00000110274,1126.413793,1117.083333
ENSG00000110315,1603.37931,1421.666667
ENSG00000110318,395.3103448,254.3333333
ENSG00000110321,19925.82759,23516.47222
ENSG00000110324,1963.275862,562.9444444
ENSG00000110328,419.4482759,290.75
ENSG00000110330,1862.724138,1952.083333
ENSG00000110344,1863.344828,2054.833333
ENSG00000110347,330.137931,1567
ENSG00000110367,2097.413793,1901.75
ENSG00000110375,2281.413793,4419.25
ENSG00000110395,808.5172414,792.4166667
ENSG00000110400,4155.344828,5994.888889
ENSG00000110422,2949.655172,1868.916667
ENSG00000110427,59,241.75
ENSG00000110429,1227,1259.194444
ENSG00000110435,721.1034483,870.1666667
ENSG00000110436,53.75862069,20.61111111
ENSG00000110442,578.7586207,702.25
ENSG00000110446,786.4137931,585.9166667
ENSG00000110448,520.7586207,108.3333333
ENSG00000110455,1083.689655,1080.583333
ENSG00000110484,0,0
ENSG00000110492,3359.517241,7832.472222
ENSG00000110497,967.2413793,928.6111111
ENSG00000110514,2011.862069,1938.694444
ENSG00000110536,126.6551724,171.1944444
ENSG00000110583,845.5517241,1221.194444
ENSG00000110619,1449,1738.416667
ENSG00000110628,533.5172414,494.4722222
ENSG00000110651,13222.7931,7637
ENSG00000110660,445.137931,754.3055556
ENSG00000110665,253.2068966,279.4166667
ENSG00000110675,4.172413793,4.083333333
ENSG00000110680,8.689655172,8.194444444
ENSG00000110693,221.6896552,70.61111111
ENSG00000110696,4205.137931,3912.111111
ENSG00000110697,2105.517241,2162.555556
ENSG00000110700,13443.06897,12246.80556
ENSG00000110711,1341.482759,1294.222222
ENSG00000110713,2425.965517,2400.361111
ENSG00000110717,1489.344828,2121.166667
ENSG00000110719,3082,3110.444444
ENSG00000110721,1263.068966,1091.194444
ENSG00000110723,401.4827586,453.6111111
ENSG00000110756,698.3793103,592.3055556
ENSG00000110768,1171.862069,1145.361111
ENSG00000110777,1294.103448,287.4166667
ENSG00000110786,53.82758621,10.55555556
ENSG00000110799,7785.344828,2896.638889
ENSG00000110801,104.4827586,117.8055556
ENSG00000110811,765.0689655,421
ENSG00000110841,2061.275862,1698.027778
ENSG00000110844,828.4482759,1145.333333
ENSG00000110848,842.5517241,264.3888889
ENSG00000110851,903,1183.111111
ENSG00000110852,1168.206897,1293.111111
ENSG00000110871,508.2068966,663.1111111
ENSG00000110876,1003.724138,324.2777778
ENSG00000110880,4197.275862,2685.416667
ENSG00000110881,153.6206897,83.72222222
ENSG00000110887,0.620689655,0.666666667
ENSG00000110888,993.4827586,2573.583333
ENSG00000110900,955.9310345,142.8333333
ENSG00000110906,2600.827586,1786.527778
ENSG00000110911,1659.241379,1930.888889
ENSG00000110917,3704.965517,3676.694444
ENSG00000110921,393.2758621,653.8055556
ENSG00000110925,945.9655172,1152.138889
ENSG00000110931,1583.37931,1437.388889
ENSG00000110934,805.4137931,273.4166667
ENSG00000110944,100.3793103,178.5555556
ENSG00000110955,11185.72414,13309.08333
ENSG00000110958,6670,8967.805556
ENSG00000110975,4.75862069,119.0277778
ENSG00000110987,595.1034483,647.0555556
ENSG00000111011,2942.689655,3365.888889
ENSG00000111012,42.06896552,97.33333333
ENSG00000111046,0.620689655,3
ENSG00000111049,0,0.444444444
ENSG00000111052,287.0689655,318.6666667
ENSG00000111057,9260.034483,12832.13889
ENSG00000111058,348.5862069,359.8611111
ENSG00000111077,3545.482759,861.75
ENSG00000111087,289.137931,79.75
ENSG00000111110,419.3103448,611.2222222
ENSG00000111142,3421.344828,3635.194444
ENSG00000111144,2341.793103,2927.027778
ENSG00000111145,2308.586207,1563.444444
ENSG00000111181,30.51724138,39.75
ENSG00000111186,524.2068966,179.8333333
ENSG00000111196,344.137931,672.6944444
ENSG00000111199,259.9310345,432.3611111
ENSG00000111203,987,917.8888889
ENSG00000111206,287.6206897,1183.194444
ENSG00000111215,141.7931034,139.4722222
ENSG00000111218,0.551724138,5.666666667
ENSG00000111224,378.862069,300.9722222
ENSG00000111229,4218.275862,5779.277778
ENSG00000111231,426.5517241,531.1944444
ENSG00000111237,2265.172414,2878.083333
ENSG00000111241,1.413793103,0.083333333
ENSG00000111245,2.517241379,14.80555556
ENSG00000111247,124.7931034,475.0833333
ENSG00000111249,21.79310345,14.30555556
ENSG00000111252,1739.448276,738.3055556
ENSG00000111254,23.65517241,27.94444444
ENSG00000111261,997.3103448,1174.222222
ENSG00000111262,10.72413793,19.11111111
ENSG00000111266,1192.758621,902.9444444
ENSG00000111269,2171.62069,1388.75
ENSG00000111271,870.8965517,997.8888889
ENSG00000111275,1909.758621,624.9444444
ENSG00000111276,2134.931034,1997.638889
ENSG00000111291,5.689655172,9.638888889
ENSG00000111300,1047.655172,1713.361111
ENSG00000111305,0.24137931,0.638888889
ENSG00000111319,2039.482759,2460.833333
ENSG00000111321,3420,5441.805556
ENSG00000111325,24.17241379,32.69444444
ENSG00000111328,794.2758621,1017.805556
ENSG00000111331,2407.896552,4203.416667
ENSG00000111335,1950.517241,3043.777778
ENSG00000111339,22.65517241,5.944444444
ENSG00000111341,14490.65517,3317.805556
ENSG00000111344,71.68965517,202.3055556
ENSG00000111348,7210.758621,5351.25
ENSG00000111358,736.6896552,948.1944444
ENSG00000111361,1387.172414,1648.361111
ENSG00000111364,948.2758621,1429.666667
ENSG00000111371,3008.482759,6226.777778
ENSG00000111404,166.0689655,174.4444444
ENSG00000111405,24.37931034,19.55555556
ENSG00000111412,500.3448276,691.5833333
ENSG00000111424,815.8965517,783
ENSG00000111432,290.9655172,162.0833333
ENSG00000111445,394.4482759,885.5833333
ENSG00000111450,739.8965517,363.4722222
ENSG00000111452,1004.689655,36.44444444
ENSG00000111481,2653.448276,3580.138889
ENSG00000111490,421.4137931,508.5277778
ENSG00000111530,3159.068966,4317.111111
ENSG00000111536,19.03448276,2.222222222
ENSG00000111537,10.37931034,20.72222222
ENSG00000111540,709.7586207,671.25
ENSG00000111554,370.2413793,378.0277778
ENSG00000111581,1082.206897,3580.944444
ENSG00000111596,2350.689655,2756.222222
ENSG00000111602,562.6551724,1344.972222
ENSG00000111605,2252.241379,6480.583333
ENSG00000111615,1382.413793,2074.944444
ENSG00000111639,1826.137931,3026.305556
ENSG00000111640,36411.2069,77058.25
ENSG00000111641,1143.034483,1705.805556
ENSG00000111642,6453.827586,7572.916667
ENSG00000111644,88.20689655,101.5277778
ENSG00000111647,602.8965517,536.9444444
ENSG00000111652,1566.689655,1781.555556
ENSG00000111653,719.7241379,960.9722222
ENSG00000111664,108.862069,108.5833333
ENSG00000111665,136.0344828,541.9722222
ENSG00000111666,1245.034483,1457.138889
ENSG00000111667,1879.034483,2386.194444
ENSG00000111669,7950.586207,16298
ENSG00000111670,2084,1878.388889
ENSG00000111671,237.1034483,278.1666667
ENSG00000111674,860.0689655,2250.444444
ENSG00000111676,5282.931034,4948.305556
ENSG00000111678,2120.206897,2092.166667
ENSG00000111679,2141.482759,1874.833333
ENSG00000111684,1914.827586,2294.027778
ENSG00000111696,798,302.1111111
ENSG00000111700,18.10344828,118.1666667
ENSG00000111701,0.068965517,0.138888889
ENSG00000111704,1.655172414,1.666666667
ENSG00000111707,1783.310345,2433.805556
ENSG00000111711,1033.206897,1405.777778
ENSG00000111713,3.931034483,5.305555556
ENSG00000111716,9918.172414,13488.25
ENSG00000111725,1044.758621,1125.722222
ENSG00000111726,1122.482759,1858.222222
ENSG00000111727,357.6896552,303.7777778
ENSG00000111728,260.4137931,58.88888889
ENSG00000111729,109.8965517,57.72222222
ENSG00000111731,1252.206897,1501.111111
ENSG00000111732,19.51724138,1.305555556
ENSG00000111737,1733.37931,1756.694444
ENSG00000111752,1031.62069,1013.777778
ENSG00000111775,684.5517241,1405.805556
ENSG00000111780,0,0
ENSG00000111783,0.310344828,4.166666667
ENSG00000111785,499.6206897,546.0555556
ENSG00000111786,3265.034483,4502.583333
ENSG00000111788,478.8275862,703.5
ENSG00000111790,1384.586207,1367.527778
ENSG00000111796,371.137931,68.25
ENSG00000111799,3315.965517,5930.333333
ENSG00000111801,1065.586207,975.9444444
ENSG00000111802,1322.137931,2289.361111
ENSG00000111816,96.62068966,148.2222222
ENSG00000111817,1089.517241,826.6111111
ENSG00000111832,1826.793103,1648.5
ENSG00000111834,26.10344828,22.97222222
ENSG00000111837,27,27.55555556
ENSG00000111843,1997.137931,2183.111111
ENSG00000111845,621.0689655,903.3888889
ENSG00000111846,246.6896552,285.0555556
ENSG00000111850,169.4137931,236.3611111
ENSG00000111859,2700.758621,1873.194444
ENSG00000111860,785.8965517,367.5
ENSG00000111863,315.5517241,81.44444444
ENSG00000111875,655.5517241,722.5555556
ENSG00000111877,441.3793103,570.9722222
ENSG00000111879,126.3103448,105.8333333
ENSG00000111880,514.8965517,600.2222222
ENSG00000111885,4055.413793,2481.555556
ENSG00000111886,21.65517241,24.63888889
ENSG00000111897,6625.724138,4573.722222
ENSG00000111906,746.0689655,977.5833333
ENSG00000111907,826.6206897,851
ENSG00000111911,1512.931034,1229.222222
ENSG00000111912,5169.206897,2232.777778
ENSG00000111913,1046.62069,316.8888889
ENSG00000111961,1791.068966,1417.916667
ENSG00000111962,899,566.4444444
ENSG00000111971,0,0
ENSG00000111981,9.137931034,41.44444444
ENSG00000112029,185.7241379,346.6666667
ENSG00000112031,552.5862069,601.4166667
ENSG00000112033,1716.068966,1817.666667
ENSG00000112038,0.103448276,1.388888889
ENSG00000112039,177.1724138,281.0555556
ENSG00000112041,13.93103448,8.166666667
ENSG00000112053,7.75862069,8.277777778
ENSG00000112062,1743.931034,1944.75
ENSG00000112077,1.862068966,0.333333333
ENSG00000112078,2365.724138,2173.388889
ENSG00000112079,3018.896552,3382.194444
ENSG00000112081,6493.103448,8357.694444
ENSG00000112096,22588.34483,9060.666667
ENSG00000112110,1129.344828,1675.666667
ENSG00000112115,12.4137931,4.305555556
ENSG00000112116,14.5862069,2.833333333
ENSG00000112118,2082,3971.527778
ENSG00000112130,469.2068966,667.5
ENSG00000112137,223.4137931,84.52777778
ENSG00000112139,272,204.5833333
ENSG00000112144,781.4482759,953.1111111
ENSG00000112146,1604.931034,1802.638889
ENSG00000112149,803.7241379,385.4722222
ENSG00000112159,1314.724138,1623.888889
ENSG00000112164,2.827586207,9.472222222
ENSG00000112167,335.4137931,433.4722222
ENSG00000112175,1033.37931,144.1111111
ENSG00000112182,220.862069,100.4444444
ENSG00000112183,168.4827586,21.19444444
ENSG00000112186,496.8965517,183.9722222
ENSG00000112195,49.68965517,24.94444444
ENSG00000112200,1532.172414,1665.944444
ENSG00000112208,1144.931034,295.1944444
ENSG00000112210,1741.241379,495.7777778
ENSG00000112212,0,0.138888889
ENSG00000112214,111.5862069,25.36111111
ENSG00000112218,12.10344828,13.66666667
ENSG00000112232,13.93103448,11.75
ENSG00000112234,269.3103448,382.5
ENSG00000112237,1455.62069,1826.472222
ENSG00000112238,0.586206897,3.638888889
ENSG00000112242,713.0344828,1691.555556
ENSG00000112245,3665.103448,3494.638889
ENSG00000112246,1.137931034,25.47222222
ENSG00000112249,1321.37931,1588.861111
ENSG00000112273,1.24137931,5.722222222
ENSG00000112276,326.6206897,117.3055556
ENSG00000112280,95.24137931,78.80555556
ENSG00000112282,976.6206897,1231.666667
ENSG00000112290,218.2758621,395.3888889
ENSG00000112293,127.4482759,189.3611111
ENSG00000112294,1119.655172,1981.722222
ENSG00000112297,3364.413793,2462.166667
ENSG00000112299,103.862069,48.02777778
ENSG00000112303,597.7931034,122.9166667
ENSG00000112304,506.7241379,1258.444444
ENSG00000112305,1122.62069,1297.277778
ENSG00000112306,23376.37931,21861.30556
ENSG00000112308,4506.275862,6473.111111
ENSG00000112309,19.44827586,6.694444444
ENSG00000112312,895.7931034,2224.361111
ENSG00000112319,252.5172414,114.8611111
ENSG00000112320,818.9310345,229.4722222
ENSG00000112333,4.275862069,19.25
ENSG00000112335,3435.068966,3616.138889
ENSG00000112337,0,0.083333333
ENSG00000112339,1132.103448,1281.083333
ENSG00000112343,1647.793103,1762.5
ENSG00000112357,276.9310345,358.1944444
ENSG00000112365,452.9655172,520.0555556
ENSG00000112367,621.8275862,911.4166667
ENSG00000112378,9129.172414,23198.69444
ENSG00000112379,1423.896552,2193.527778
ENSG00000112394,38.62068966,84.27777778
ENSG00000112406,2023.758621,2172.666667
ENSG00000112414,1461.862069,1842.222222
ENSG00000112419,1639.689655,1422.472222
ENSG00000112425,330.4827586,183.2222222
ENSG00000112459,0,0
ENSG00000112461,0,0
ENSG00000112462,0,0.055555556
ENSG00000112473,3183.275862,4315.444444
ENSG00000112474,0,0
ENSG00000112486,313.7586207,50.25
ENSG00000112493,0,0
ENSG00000112494,0.172413793,0.361111111
ENSG00000112499,3.448275862,1.555555556
ENSG00000112511,2388.37931,1456.444444
ENSG00000112514,1791.310345,2330.75
ENSG00000112530,103.137931,90.44444444
ENSG00000112531,3112.965517,2853
ENSG00000112539,1.068965517,3.333333333
ENSG00000112541,382.0344828,1133.916667
ENSG00000112559,685.2413793,1544.75
ENSG00000112561,726.3793103,410.9166667
ENSG00000112562,1796.206897,203.8611111
ENSG00000112576,1744.37931,1241.361111
ENSG00000112578,428.6206897,646.5555556
ENSG00000112584,1240.931034,1195.694444
ENSG00000112592,437,491
ENSG00000112599,50.89655172,42.25
ENSG00000112619,61.10344828,26.61111111
ENSG00000112624,862.4137931,734.8611111
ENSG00000112640,1137.206897,1438.666667
ENSG00000112651,599.2068966,833.2777778
ENSG00000112655,2190.724138,2789.25
ENSG00000112658,3244.344828,1587.166667
ENSG00000112659,1450.793103,1492.583333
ENSG00000112664,298.1034483,362.5555556
ENSG00000112667,562.7931034,824.2777778
ENSG00000112679,1197.448276,863.8333333
ENSG00000112685,832.7586207,924.5555556
ENSG00000112695,2882.931034,4218.027778
ENSG00000112697,5120.931034,5468.694444
ENSG00000112699,604.862069,756.0555556
ENSG00000112701,3089.655172,3081.805556
ENSG00000112706,0.413793103,0.666666667
ENSG00000112715,7091.931034,23931.11111
ENSG00000112739,4194.758621,4946.666667
ENSG00000112742,112.0344828,649.1666667
ENSG00000112759,1551.655172,1399.277778
ENSG00000112761,8.482758621,212.1666667
ENSG00000112763,1194.724138,1470.5
ENSG00000112769,3403.413793,1571.472222
ENSG00000112773,1898.931034,1271.277778
ENSG00000112782,74.96551724,59.66666667
ENSG00000112787,2077.724138,2082.805556
ENSG00000112796,273.8275862,383.4722222
ENSG00000112799,228.7586207,74.11111111
ENSG00000112812,221.7931034,497.4722222
ENSG00000112818,3.551724138,7.388888889
ENSG00000112837,110.8965517,78.91666667
ENSG00000112851,2550.034483,2551.027778
ENSG00000112852,59.96551724,126.5833333
ENSG00000112855,727.7931034,1098.027778
ENSG00000112874,401.4827586,523.6111111
ENSG00000112877,107.5862069,321.1944444
ENSG00000112893,1734.896552,1877.25
ENSG00000112902,1621.241379,3392.944444
ENSG00000112936,6084.103448,466.0277778
ENSG00000112941,1179.724138,1922.333333
ENSG00000112964,289.8965517,107.4722222
ENSG00000112972,1959.448276,4472.444444
ENSG00000112977,4198.103448,5044.361111
ENSG00000112981,66.44827586,48.69444444
ENSG00000112983,1287.241379,1812.888889
ENSG00000112984,125.8275862,648.0555556
ENSG00000112992,1532,2074.416667
ENSG00000112996,814.4827586,1323.833333
ENSG00000113013,5926.482759,7370.083333
ENSG00000113048,1394.931034,1351.361111
ENSG00000113068,1054.896552,1275.611111
