MGI ID,Entrez ID,mRNA copy number average [molecules/cell],mRNA half-life average [h],transcription rate (vsr) average [molecules/(cell*h)],Average Intron Length,Average Transcript Length
MGI:MGI:1350929,27053,84.43,10.04,7.6,11427.5,985.4285714
MGI:MGI:1346858,26413,31.99,9.87,2.9,33443,1483.222222
MGI:MGI:1345192,23997,NA,16.8,NA,9263.5,1003
MGI:MGI:94890,13361,9.29,13.75,0.67,28981,5347
MGI:MGI:1916231,68981,36.19,10.8,3.09,7448.5,802.1111111
MGI:MGI:1922090,74840,32.4,26.78,1.6,26815.5,837.4285714
MGI:MGI:1918929,71679,114.96,16.75,7.25,1137,588.375
MGI:MGI:87978,11637,53.57,7.69,5.91,12036,968
MGI:MGI:1194513,19173,46.32,9.91,4.2,3135.5,760.5
MGI:MGI:1194910,245688,104.45,11.72,8.36,9765.5,1405
MGI:MGI:1261855,52637,55.32,14.11,3.88,13391,1084
MGI:MGI:1914384,67134,147.48,5.09,22.92,1899,1072
MGI:MGI:106222,12343,62.42,9.06,6.05,12015.5,1342.857143
MGI:MGI:1921367,74117,104.59,12.68,7.95,29558.5,1124.416667
MGI:MGI:1270152,13476,16.91,25.21,0.83,25633,2894
MGI:MGI:103071,19387,104.61,11.73,8.35,24350.5,1799.428571
MGI:MGI:1926465,76936,98.87,12.71,7.69,22260,1358.066667
MGI:MGI:893579,20218,59.22,14.35,4.11,23993.5,2250.5
MGI:MGI:95893,14958,24.61,6.9,2.96,0,2055
MGI:MGI:97842,19324,39.4,10.07,3.52,21930,1829
MGI:MGI:97394,18242,39.94,14.12,2.8,11069.5,1243.5
MGI:MGI:95541,14225,133.82,14.95,9.05,16190.5,953.4
MGI:MGI:88061,11821,93.86,11.59,7.57,354.5,660.3333333
MGI:MGI:106247,28000,107.64,12.33,8.31,4310,1632.625
MGI:MGI:1914304,67054,74.18,14,5.24,6979.5,1287.857143
MGI:MGI:1855693,53605,49.24,13.25,3.61,11338.5,1553.142857
MGI:MGI:1928344,56433,37.47,9.29,3.56,7610.5,932.625
MGI:MGI:1860494,56200,82.23,8.24,8.58,9480.5,1920
MGI:MGI:105306,19345,78.91,13.13,5.83,19525.5,1183.75
MGI:MGI:1351465,27041,76.76,7.52,8.63,22827,3647.5
MGI:MGI:1337100,22388,149.2,12.34,11.55,16109.5,1118.4
MGI:MGI:1929955,58810,181.39,16.33,11.55,11698,1196.75
MGI:MGI:1928760,56505,62.74,14.58,4.32,23142,1170.5
MGI:MGI:1913284,59029,62.91,10.68,5.38,55039.5,689.375
MGI:MGI:1914454,67204,29.01,10.43,2.53,11656.5,2756.4
MGI:MGI:1915385,68135,329.16,18.53,19.45,71740,730.75
MGI:MGI:1349392,26914,38.42,12.52,2.93,44902.5,1462.875
MGI:MGI:103561,16647,NA,NA,NA,5791.5,990.1428571
MGI:MGI:1913989,100088,41.99,6.86,5.08,8591.5,1223.75
MGI:MGI:1891917,54401,59.25,15.62,3.88,19774,1931
MGI:MGI:1332247,11416,7.18,6.96,0.86,24293.5,2560.666667
MGI:MGI:95861,14863,42.29,21.48,2.68,1968,834.25
MGI:MGI:2147616,107260,60.24,10.87,5.09,5315.5,994.2
MGI:MGI:1913129,60365,16.02,12.89,1.2,685.5,1935.5
MGI:MGI:1919103,71853,112.08,22.46,5.91,7244.5,1165.2
MGI:MGI:1351744,98221,65.5,12.46,5.05,11095,1139.5
MGI:MGI:1928753,56612,NA,11.85,NA,4610,598.875
MGI:MGI:1855690,53607,45.64,11.55,3.69,2651,996
MGI:MGI:1329037,20901,56.09,14.8,3.81,7663,1162
MGI:MGI:97775,19139,27.99,10.39,2.44,12965,1214
MGI:MGI:1099464,20832,88.41,14.43,6.11,2118.5,1065.375
MGI:MGI:97850,19383,97.36,14.92,6.6,69920.5,1182.7
MGI:MGI:2139044,99061,97.36,14.92,6.6,NA,NaN
MGI:MGI:3643578,627828,NA,NA,NA,NA,NaN
MGI:MGI:1926334,51792,91.18,15.07,6.14,9142,837.5
MGI:MGI:1913485,66235,105.49,11.95,8.31,8272,2794
MGI:MGI:1346093,23996,88.15,10.52,7.65,4569.5,1102.5
MGI:MGI:108089,13877,NA,19.23,5.37,7309.5,832.6
MGI:MGI:1859815,53381,68.16,12.29,5.32,7109,983.3333333
MGI:MGI:1915469,68219,NA,10.14,4.03,11197.5,1832
MGI:MGI:1352754,29876,45.51,8.85,4.52,50492.5,3606
MGI:MGI:1195456,107702,NA,17.32,NA,5188.5,1337.6
MGI:MGI:95543,14228,81.02,20.39,4.51,4757.5,1607
MGI:MGI:1353633,233908,156.28,9.49,14.65,6826.5,1677
MGI:MGI:104811,20024,12.2,20.9,0.67,10107.5,1291.5
MGI:MGI:2137706,109711,150.69,13.77,10.8,75211,1534.142857
MGI:MGI:1919292,72042,72.05,15.16,4.94,21012.5,1044.75
MGI:MGI:98423,20823,51.6,8.69,5.25,4982.5,1323.833333
MGI:MGI:87881,11431,2.24,7.39,0.25,10851,1304.166667
MGI:MGI:107876,22273,74.91,17.88,4.51,5821.5,921.625
MGI:MGI:98890,22201,158.22,22.43,8.31,10830,1844
MGI:MGI:99702,12028,93.48,10.19,8.28,2761,646.8333333
MGI:MGI:1858304,51797,58.12,8.45,5.94,16656,1378.333333
MGI:MGI:1915615,68365,32.67,7.47,3.68,9292.5,1167.545455
MGI:MGI:87871,110460,25.24,11.63,2.42,13362,1702
MGI:MGI:109182,224530,25.24,11.63,2.42,8442.5,1661
MGI:MGI:1927558,57423,NA,11.83,NA,7013,653
MGI:MGI:98284,20382,NA,7.48,NA,1163,1122.8
MGI:MGI:88266,12336,152.08,15.09,10.26,2850,1039.125
MGI:MGI:1914309,67059,28.93,12.42,2.22,62489.5,1305.333333
MGI:MGI:1917870,70620,NA,NA,NA,40114,1597.4
MGI:MGI:106915,22334,43.87,9.74,4.05,7832,1004.9
MGI:MGI:109263,22099,27.05,11.8,2.15,5820.5,2359.6
MGI:MGI:1915031,67781,39.71,9.51,3.71,7584.5,1788.6
MGI:MGI:98084,103963,63.82,38.12,2.58,9167,1354.2
MGI:MGI:894297,12757,81,14.63,5.55,22907.5,1195.833333
MGI:MGI:1913368,66118,NA,9.61,NA,42823,761
MGI:MGI:108117,13726,67.91,13.29,4.96,3493.5,1014
MGI:MGI:1339970,20168,36.17,19.27,2.08,54511.5,3638.25
MGI:MGI:104807,102866,77.6,14.42,5.36,43705.5,2539.833333
MGI:MGI:102774,13722,47.62,10.64,4.11,15651.5,577.6666667
MGI:MGI:1923686,233870,NA,20.23,3.03,943.5,856.3333333
MGI:MGI:1353653,30926,17.08,17.22,1.05,25178.5,1612.5
MGI:MGI:894315,215449,92.32,8.64,9.3,15924.5,1598.5
MGI:MGI:1298388,22247,26.23,10.67,2.24,8850,3383.5
MGI:MGI:103123,20719,73.19,11.73,5.84,15911.5,986.5882353
MGI:MGI:1891690,56403,40.46,8.32,4.19,18883,2840.846154
MGI:MGI:1914339,67089,52.05,8.23,5.43,11674,852.9
MGI:MGI:105047,19184,131.42,10.55,11.35,5612,1355
MGI:MGI:1928375,56378,82.85,13.2,6.1,7049.5,714.625
MGI:MGI:1338759,20333,22.03,8.29,2.29,16042.5,1495.5
MGI:MGI:107169,20813,53.32,12.24,4.14,1774,673
MGI:MGI:1860763,54709,94.83,12.07,7.45,3829,1075.6
MGI:MGI:1196624,21399,33.84,9.31,3.21,37281.5,2700.5
MGI:MGI:1915084,67834,25.07,11.98,1.98,11510.5,2176.4
MGI:MGI:2183260,192196,25.7,7.19,3,41292.5,2678.166667
MGI:MGI:1342299,20174,59.04,10.87,4.99,11469,923.875
MGI:MGI:108177,13211,63.63,13.86,4.52,15475,2608.375
MGI:MGI:1276111,18637,42.48,7.28,4.91,6478.5,1031.333333
MGI:MGI:1194508,13200,90.74,22.21,4.79,5779,2120
MGI:MGI:1913721,66471,26.49,20.47,1.49,7844.5,1209.3
MGI:MGI:1917152,69902,66.82,8.58,6.75,1554,793.1428571
MGI:MGI:103202,11564,55.67,12.77,4.19,11556.5,1180.727273
MGI:MGI:1914297,104458,64.22,9.77,5.88,15675,957.2
MGI:MGI:1334417,17713,16.87,17.32,1.03,5555,3528
MGI:MGI:1914238,66988,40.79,17.04,2.53,9320.5,877.1666667
MGI:MGI:2449057,353172,124.82,13.12,9.21,24624.5,1322.666667
MGI:MGI:1858232,53893,30.41,9.2,2.92,17389,1619.833333
MGI:MGI:1335094,235072,41.07,11,3.46,27734,1912.222222
MGI:MGI:106314,110960,96.95,11.95,7.65,6741,1687.714286
MGI:MGI:95772,14678,92.36,18.79,5.39,17097,948.5555556
MGI:MGI:95771,14677,92.36,18.79,5.39,92086,3135
MGI:MGI:1858417,53421,103.81,17.41,6.34,6201,997.6666667
MGI:MGI:105979,14381,44.89,19.47,2.56,8851.5,1258.25
MGI:MGI:1927234,56451,42.71,12.99,3.17,15218,1100.833333
MGI:MGI:1354175,50493,103.06,9.04,10.02,34356.5,2272.75
MGI:MGI:107450,13382,34.66,8.17,3.64,11976,1241
MGI:MGI:1923512,109054,11.15,6.63,1.39,11263.5,727.2857143
MGI:MGI:1933184,55989,81.99,8.2,8.64,6553.5,1293.2
MGI:MGI:1914132,66882,94.54,11.06,7.88,10375,1961.5
MGI:MGI:108278,22192,76.76,11.61,6.2,1241.5,881.25
MGI:MGI:1929264,56459,64.73,9.47,6.06,49873,1322.75
MGI:MGI:1917473,70223,71.2,12.74,5.37,14261,2632
MGI:MGI:1270129,15502,5.01,11.31,0.41,4176,1809.4
MGI:MGI:1349450,26949,50.27,22.27,2.66,4720,2766
MGI:MGI:107633,17035,43.34,11.96,3.41,3425,883.6666667
MGI:MGI:102964,20818,28.84,14.78,1.96,6361.5,2153.666667
MGI:MGI:1353495,11739,140.25,8.5,14.27,2174.5,1600
MGI:MGI:99257,16341,130.67,13.14,9.63,23454,2244.75
MGI:MGI:98352,20656,15.21,18.06,0.88,1905,1502
MGI:MGI:1913335,66085,120.6,16.83,7.54,3067,1180.333333
MGI:MGI:97051,17449,31.97,19.98,1.8,11104,978.75
MGI:MGI:1913670,66420,70.05,10.84,5.93,1536,1296.2
MGI:MGI:88261,12330,99.87,28.8,4.65,14492.5,1920.4
MGI:MGI:1914416,67166,20.66,10.13,1.84,31959.5,2569
MGI:MGI:105093,12798,147.89,11.85,11.73,5077.5,1693
MGI:MGI:95305,13684,17.44,10.25,1.54,15551,1469.166667
MGI:MGI:99529,12512,NA,12.45,NA,5826.5,882.2
MGI:MGI:1915246,67996,44.84,8.48,4.57,1059,2151.25
MGI:MGI:1861457,56455,33.65,36.18,1.42,1020.5,860.8
MGI:MGI:3040680,408058,33.65,36.18,1.42,0,600
MGI:MGI:104864,12304,53.95,21.82,2.91,10448,1373
MGI:MGI:105053,15505,NA,17.8,NA,10140.5,1947.363636
MGI:MGI:1914780,67530,74.1,7.45,8.37,2694,550
MGI:MGI:98342,20638,135.62,13.85,9.63,4123,1105.25
MGI:MGI:98347,20646,135.62,13.85,9.63,155642,2076
MGI:MGI:891995,13589,11.6,16.5,0.73,17348.5,2837
MGI:MGI:1353429,30059,46.25,14.74,3.15,2346.5,627
MGI:MGI:1914933,67683,19.89,22.53,1.09,1451.5,2384.333333
MGI:MGI:1920040,381760,8.72,12.24,0.69,4595.5,1482.166667
MGI:MGI:1914247,66997,66.77,8.84,6.6,16816,1723.333333
MGI:MGI:894653,18150,72.72,12.73,5.48,633.5,799
MGI:MGI:1913538,56330,29.58,15.7,1.99,2990,638.8571429
MGI:MGI:106636,11958,174,17.22,10.71,711.5,402
MGI:MGI:1858216,53323,16.03,18.68,0.94,29816.5,2220.4
MGI:MGI:1100520,19230,NA,9.43,NA,6947.5,1127.75
MGI:MGI:1913695,66445,146.03,12.73,11.02,987.5,1016.333333
MGI:MGI:103078,20751,37.72,12.96,2.81,3517,1644.75
MGI:MGI:2442631,232157,35.42,4.76,5.83,9583,2065
MGI:MGI:2448526,229363,26.61,13.18,1.96,38369,8105
MGI:MGI:1913963,66713,39.94,11.47,3.24,29425,2056.666667
MGI:MGI:1859293,54138,75.08,18.35,4.45,125031,1937
MGI:MGI:108415,18475,24.8,8.53,2.52,10553,1310.5
MGI:MGI:1096366,19192,50.53,10.01,4.53,2293,1063.4
MGI:MGI:1927593,64292,59.22,9.04,5.77,7358,1598.666667
MGI:MGI:96622,16434,25.05,9.23,2.39,12652,729.2
MGI:MGI:97298,18000,35.69,9.16,3.43,14439.5,1336.733333
MGI:MGI:96009,15107,27.59,15.93,2.17,30033.5,2770
MGI:MGI:1343463,12237,55.68,10.27,4.9,8247,2004.571429
MGI:MGI:109555,19181,97.25,10.81,8.24,16720,1785
MGI:MGI:1316648,66395,63.05,8.51,6.42,49201.5,9572.5
MGI:MGI:1321389,22319,24.19,9.44,2.27,5082,1121.666667
MGI:MGI:1915201,67951,132.07,8.48,13.61,10275,1757
MGI:MGI:1917436,70186,49.67,15.05,3.37,25948,534.75
MGI:MGI:98341,20637,115.83,10.18,10.32,10355,1041.2
MGI:MGI:1277956,69051,26.06,6.99,3.11,1213.5,1528.25
MGI:MGI:97463,18451,NA,NA,NA,45966,3116
MGI:MGI:1355274,50933,38.87,11.32,3.19,20990,1355.8
MGI:MGI:2386251,223691,222.77,13.12,16.44,13148.5,1429.5
MGI:MGI:1306785,22235,68.19,8.07,7.33,12331,2445.5
MGI:MGI:98886,22185,114.63,11.38,9.35,12552.5,1405.333333
MGI:MGI:894313,19346,23.27,9.59,2.16,17845.5,2377
MGI:MGI:109531,12539,68.96,28.42,3.23,4749,3262.333333
MGI:MGI:1913874,66624,23.61,15.21,1.58,16092,1289.111111
MGI:MGI:1346051,110074,20.22,12.86,1.52,9358,1485
MGI:MGI:106054,19179,67.36,10.84,5.7,3963,805.75
MGI:MGI:1913444,66194,39.75,9.88,3.61,3745,1339
MGI:MGI:88543,12995,18.19,6.69,2.25,37109,1870.2
MGI:MGI:1316728,14852,20.09,20.68,1.11,18771.5,1761.2
MGI:MGI:1915082,67832,25.42,6.89,3.09,7185,1006.75
MGI:MGI:1201670,19185,NA,NA,NA,7501.5,1252.75
MGI:MGI:103040,20163,33.6,12.88,2.51,96543,1616.888889
MGI:MGI:1860374,56150,34.29,8.73,3.42,2220.5,2797.75
MGI:MGI:1336882,22320,58.62,15.26,3.9,3634.5,1448
MGI:MGI:88548,13001,65.49,13.45,4.75,2415.5,676.5
MGI:MGI:1915173,67923,23.89,8.96,2.33,11065,667.6363636
MGI:MGI:1194912,19646,36.39,18.27,2.17,14953.5,2546
MGI:MGI:105992,21881,17.2,16.17,1.27,11543,1858
MGI:MGI:1860611,54132,65.15,9.5,6.11,34681.5,1495.8
MGI:MGI:1913731,66481,579.26,14.6,39.85,491,424.5
MGI:MGI:1913663,66413,41.59,9.49,3.91,3985,833.6666667
MGI:MGI:1095409,22146,NA,6.78,NA,5019.5,1381.5
MGI:MGI:1353433,30058,NA,NA,NA,1594.5,776
MGI:MGI:2442040,23881,42.97,9.5,4.01,18715,2216.6
MGI:MGI:1934754,85305,73.14,15.78,4.77,10408.5,1416.8
MGI:MGI:1860078,53382,20.54,12.71,1.55,27001,2558
MGI:MGI:2146818,106821,7.27,9.24,0.7,3433,1016.333333
MGI:MGI:98858,22123,124.63,14.15,8.73,5770,1861
MGI:MGI:1933181,55944,225.92,9.74,20.73,6053,974.875
MGI:MGI:1858222,53860,NA,9.33,NA,80000.5,2434.2
MGI:MGI:98884,108121,NA,7.03,4.57,10766,907
MGI:MGI:1915831,68581,10.74,18.28,0.64,18549,1760.666667
MGI:MGI:87870,110446,12.43,21.11,0.75,19268,1420.333333
MGI:MGI:1928939,56360,46.78,11.79,3.72,1460,1195.75
MGI:MGI:1928940,64833,46.78,11.79,3.72,0,1537
MGI:MGI:1919331,55988,14.18,8.35,1.46,62095,1262
MGI:MGI:1928482,56758,29.1,8.81,2.88,61885,2410.73913
MGI:MGI:102809,20226,116.53,11.83,9.25,12861.5,1788.2
MGI:MGI:106092,110842,15.85,14.68,1.67,39374.5,821.25
MGI:MGI:2387603,217737,101.83,12.61,7.77,4098,1242.5
MGI:MGI:2385237,231872,NA,NA,NA,4388,900.25
MGI:MGI:98927,22330,63.74,12.84,4.77,35109.5,3215.666667
MGI:MGI:96853,17025,34.92,13.9,2.47,9244,1407.333333
MGI:MGI:2446089,286940,80.2,20.05,4.49,63611.5,4605.5
MGI:MGI:107549,21371,76.3,14.08,5.41,29454.5,537.5
MGI:MGI:2384784,208643,152.93,17.81,9.22,5277,2487.24
MGI:MGI:1917275,70025,NA,NA,NA,54895,1252.2
MGI:MGI:103575,21402,55.74,12.75,4.21,10490,871
MGI:MGI:87880,11429,69.99,18.21,4.6,21104.5,844.6666667
MGI:MGI:1914925,67675,31.5,10.89,2.66,883,618
MGI:MGI:2443731,232087,80.06,2.75,21.69,2607.5,1238.111111
MGI:MGI:1916322,69072,22.27,16.67,1.41,3811.5,1176.8
MGI:MGI:1343045,19656,30.58,5.04,4.8,1958,1658.5
MGI:MGI:1915295,68045,15.08,16.04,0.97,6735.5,1031
MGI:MGI:1321159,19052,92.04,8.96,8.99,11190,3834
MGI:MGI:1913479,66229,39.7,8.64,4,4589.5,1257.75
MGI:MGI:1097667,14376,69.38,17.75,4.19,14712,3862
MGI:MGI:1921080,73830,131.82,15.06,8.87,8126.5,871.1666667
MGI:MGI:1097158,12321,161.71,20.43,8.97,13183,1607
MGI:MGI:95730,14635,52.06,17.23,3.2,2857,1406
MGI:MGI:107877,19089,74.2,18.79,4.36,5387.5,1783.2
MGI:MGI:1913961,66711,22.12,5.98,3,6260.5,814.6
MGI:MGI:1194494,15191,123.97,17.59,10.84,3901,877.5
MGI:MGI:98085,20014,93.01,26.48,4.46,5833.5,1233.181818
MGI:MGI:88473,12857,196.87,15.22,13.2,2929.5,603
MGI:MGI:94871,13177,19.33,9.58,2.64,6440.5,837.4285714
MGI:MGI:106920,21917,29.34,9.32,2.78,12723.5,2118.083333
MGI:MGI:109656,16796,43.52,12.91,3.25,3896,697
MGI:MGI:1352757,29875,69.32,16.24,4.47,43790.5,2622.857143
MGI:MGI:1098754,19182,87.82,13.49,6.35,2339,940.1
MGI:MGI:107673,14187,46.31,10.07,4.14,10631.5,1103.5
MGI:MGI:1914434,67184,25.53,22.11,1.35,7128,1251
MGI:MGI:96795,16906,24.09,7.14,2.82,23563,1751
MGI:MGI:1929260,56428,18.95,15.95,1.23,9289,1559.272727
MGI:MGI:1345964,23790,63.14,11.69,5.1,44793.5,1486.363636
MGI:MGI:108030,12282,56.17,24.35,2.85,4275,2614.111111
MGI:MGI:1913414,66164,16.16,11.63,1.3,878,1396
MGI:MGI:1343142,11867,NA,15.29,NA,6237,961.6363636
MGI:MGI:1920362,73112,24.89,10.01,2.24,11147,522.8
MGI:MGI:1098547,52530,84.75,13.8,6.04,2886,933.5
MGI:MGI:1923552,76302,16.59,7.91,1.79,13634,1114.125
MGI:MGI:103072,22793,260.85,10.75,22.27,897,1478.818182
MGI:MGI:105082,107513,19.86,24.81,0.99,15624,3322.75
MGI:MGI:97760,19088,48.09,13.68,3.48,100040,2722.666667
MGI:MGI:1349439,26893,84.25,12.59,6.4,1153.5,1182.2
MGI:MGI:1913564,66314,NA,12.83,NA,9689.5,1464.166667
MGI:MGI:1858964,54130,39.73,11.48,3.23,16180,2742
MGI:MGI:1100495,11950,64.85,11.66,5.21,8023.5,1128.5
MGI:MGI:1913677,66427,27.55,15.22,1.84,24966.5,3487.5
MGI:MGI:2442544,226414,20.49,14.56,1.41,28042,1654.666667
MGI:MGI:1913775,66525,50.83,10.31,4.47,2867,702.5
MGI:MGI:95301,13669,NA,10.25,NA,24402,5176
MGI:MGI:98068,19981,NA,NA,NA,1153.5,518
MGI:MGI:106016,20462,36.15,7.16,4.22,12645,1328.875
MGI:MGI:2147627,107271,31.54,9.84,2.88,13756,1268.285714
MGI:MGI:2149820,94181,40.09,13.6,2.88,11173.5,1461.5
MGI:MGI:1929266,56463,79.21,22.09,4.19,27007.5,1269.545455
MGI:MGI:95588,14319,2254.97,22.91,117.94,1524,866
MGI:MGI:98822,22042,46.86,21.24,2.56,11903.5,1790.857143
MGI:MGI:1277214,52398,52.18,13.9,3.7,42287.5,2090.625
MGI:MGI:1346036,23988,12.79,24.36,0.64,10647,3843
MGI:MGI:1915337,68087,40.25,13.75,2.87,24655,1264.333333
MGI:MGI:1913944,66694,41.49,9.48,3.88,3692,1363
MGI:MGI:88042,11792,44.39,8.43,4.56,876,966.25
MGI:MGI:1309515,14860,27.48,17.63,2.09,19432.5,860
MGI:MGI:1930948,68147,46.53,5.87,6.4,4309.5,642.6666667
MGI:MGI:102779,14156,37.46,5.42,5.52,2633,2241.5
MGI:MGI:1915835,68585,44.22,21.16,2.4,24047,2055.5
MGI:MGI:87866,11363,21.83,15.87,1.69,21453.5,1282.5
MGI:MGI:95542,14227,27.86,11.78,2.25,2076,634.5
MGI:MGI:2450248,223696,87.31,9.42,8.2,889,982.3333333
MGI:MGI:99887,18738,39.61,27.47,1.87,21099.5,1896
MGI:MGI:1890889,595136,47.7,18.34,2.87,4920.5,491.3333333
MGI:MGI:1858259,53333,55.81,10.59,4.82,6899,1394
MGI:MGI:1921586,73130,14.75,11.73,1.18,13637.5,1941
MGI:MGI:1933158,55980,14.24,10.97,1.2,9983.5,1637.666667
MGI:MGI:1298227,17219,66,11.53,5.37,13567.5,2081
MGI:MGI:2387591,213827,42.83,11.11,3.56,12768.5,2589
MGI:MGI:106922,22335,68.04,11.51,5.51,13296,1098
MGI:MGI:1891421,67943,18.19,21.54,0.98,7424,1503.8
MGI:MGI:1346330,23825,139.66,12.88,14.98,1117.5,738.5
MGI:MGI:101784,18008,53.26,15.1,3.57,2184,4465
MGI:MGI:97744,18984,54.86,12.84,4.12,30452,1209.625
MGI:MGI:1916203,68953,64.3,13.36,4.73,1934,770
MGI:MGI:1929890,17.42,5.75,2.44,MGI:MGI:1929890,NA,NaN
MGI:MGI:1096584,21762,159.11,22.2,8.44,5277,1153.555556
MGI:MGI:1349763,12934,4.12,6.05,0.55,61305,4520
MGI:MGI:1859251,53598,28.05,11.82,2.23,5253.5,734
MGI:MGI:1298398,17220,75.46,9.3,7.22,3024.5,1067.6
MGI:MGI:1913758,66508,59.32,14.75,4.04,12459,890
MGI:MGI:105128,19359,56.46,16.08,3.63,34318,1856.25
MGI:MGI:1914924,67674,37.99,9.53,3.55,307,768.25
MGI:MGI:1888669,57296,50.36,12.02,3.98,2999,1150.857143
MGI:MGI:106379,28088,76.86,12.47,5.88,11553,1500.5
MGI:MGI:2145219,105148,50.68,14.73,3.46,24182,1810
MGI:MGI:1858258,53356,85.6,9.09,8.27,2444,849.5
MGI:MGI:104805,20639,28.99,8.85,2.87,5304,1160.8
MGI:MGI:104614,12864,210.54,13.98,14.92,4457,965.5
MGI:MGI:102790,19330,16.89,12.75,1.27,36533.5,1863.4
MGI:MGI:1927244,64143,18.01,9.45,1.69,26560.5,1884.666667
MGI:MGI:97592,18747,24.13,13.06,1.8,19244,1837.5
MGI:MGI:2442985,234023,35.77,5.47,5.24,18320,2062.75
MGI:MGI:103251,104112,NA,NA,NA,36386,2382.714286
MGI:MGI:95485,14104,NA,12.78,NA,4512.5,3578.333333
MGI:MGI:3039376,381101,24.28,12.19,1.89,1724,1190
MGI:MGI:88516,12955,92.85,19.69,5.26,2926,831.5
MGI:MGI:2384802,209354,24.56,8.23,2.57,3535.5,790
MGI:MGI:1916396,69146,106.95,9.2,10.23,1711.5,850.5
MGI:MGI:1349414,26891,35.08,10.66,3,20562.5,1360.714286
MGI:MGI:101845,17215,67.07,11.98,5.29,7334.5,1992.25
MGI:MGI:101763,12632,17.97,9.82,1.64,920.5,1483
MGI:MGI:1349419,26926,31.03,11.47,2.52,17865,1859.4
MGI:MGI:1888993,11800,NA,NA,NA,13459.5,1858.25
MGI:MGI:1917160,229731,37.51,8.4,3.85,38295,2049
MGI:MGI:1195458,24015,52.14,11.51,4.22,13738,2056.5
MGI:MGI:1919784,108911,81.41,8.85,8.06,10532.5,1848.4
MGI:MGI:1098806,52245,153.02,10.72,13.09,2231,1470.333333
MGI:MGI:2145316,105245,70.24,17.68,4.26,14227,2707.25
MGI:MGI:95304,75705,NA,9.83,NA,9873,1605.5
MGI:MGI:97838,107508,NA,NA,NA,23811.5,2635.857143
MGI:MGI:1930849,56726,25.67,13.59,1.87,52115.5,1304.333333
MGI:MGI:1919537,72287,8.5,3.12,2.05,5782,5263
MGI:MGI:1336171,14701,36.52,13.53,2.64,120501.5,1367.222222
MGI:MGI:95805,14784,32.4,8.45,3.34,51316.5,2027
MGI:MGI:2154274,259300,48.91,15.6,3.22,12454.5,2747
MGI:MGI:1919792,72542,27.26,7.81,2.97,6203,1328.75
MGI:MGI:98419,109552,17.72,15.37,1.17,14271.5,1239.5
MGI:MGI:1928370,56212,33.97,5.68,4.83,12661.5,991
MGI:MGI:1099463,15929,50.99,14.07,3.58,3799.5,911.6666667
MGI:MGI:106478,27979,145.44,18.19,8.65,11624,1380.333333
MGI:MGI:1925905,78655,NA,NA,NA,22640,5413
MGI:MGI:2384305,236792,11.84,8.92,1.16,8324,4234
MGI:MGI:1859730,54673,26.65,11.61,2.15,23961.5,2525.5
MGI:MGI:109283,18570,42.7,13.96,3.02,6698.5,993
MGI:MGI:1913421,66171,19.51,11.89,1.56,3059,1335.6
MGI:MGI:1915128,67878,10.94,15.95,0.71,15888,2701.875
MGI:MGI:1913835,66585,30.53,8.67,3.06,15435,1218.25
MGI:MGI:107361,13034,NA,NA,NA,18508,1852.333333
MGI:MGI:92356,229663,66.24,10.43,5.78,16925.5,2300.6875
MGI:MGI:3042273,386649,52.93,7.41,6.01,8438,1034.4
MGI:MGI:88255,11749,28.39,19.67,1.76,46118.5,2352
MGI:MGI:2136381,231086,NA,NA,NA,15405.5,1481.444444
MGI:MGI:1914248,66998,30.44,7.46,3.44,12219.5,2195.25
MGI:MGI:95742,109801,21.81,7.79,2.38,18379,1415
MGI:MGI:1353497,27376,NA,23.54,NA,2709.5,1087.833333
MGI:MGI:2136460,93747,NA,8.42,NA,6752.5,2476.4
MGI:MGI:107807,22272,167.99,16.69,10.55,1444.5,701.25
MGI:MGI:1928744,56491,8.35,21.32,0.45,24598,3778
MGI:MGI:1351869,216134,11.63,12.09,1.09,12003.5,2764.5
MGI:MGI:107416,20922,71.97,9.63,6.65,5316,786.3333333
MGI:MGI:1335090,100041294,71.97,9.63,6.65,0,351
MGI:MGI:2158650,170718,50.36,9.52,4.69,1878,1184.25
MGI:MGI:1915625,68375,62,13.49,4.49,12220,861
MGI:MGI:1346867,26396,34.53,16.32,2.21,8692.5,1128.5
MGI:MGI:106227,12340,NA,NA,NA,30048.5,1127
MGI:MGI:2157953,170791,49.96,5.47,7.32,15530,1182.12
MGI:MGI:1333753,18571,31.73,20.74,1.74,30031.5,1963
MGI:MGI:108086,433759,10.8,11.46,0.88,18997.5,925.8571429
MGI:MGI:95791,14718,16.43,8.5,1.67,17154,1203
MGI:MGI:2385206,230721,49.03,10.96,4.14,12337,2141.125
MGI:MGI:3649879,544782,49.03,10.96,4.14,NA,NaN
MGI:MGI:1919244,71994,76.55,11.32,6.27,17479.5,1298.166667
MGI:MGI:95753,14661,26.18,14.24,1.83,18540,1202
MGI:MGI:1915209,67959,132.38,8.21,13.85,4742,1049.111111
MGI:MGI:1929467,56692,14.04,5.21,2.15,5779.5,723.1666667
MGI:MGI:1261415,20397,49.77,12.83,3.73,23046,1682.3
MGI:MGI:1914256,67006,11.92,12.27,0.92,13093,2362
MGI:MGI:894308,216344,21.22,9.63,1.96,23906,4602
MGI:MGI:1926273,56282,NA,10.82,NA,2900,1042
MGI:MGI:88547,13000,10.65,10.54,0.92,33480.5,1842.3
