gi,est_hits,introns,intronsize,exonsize,avgintronsize
4506145,565,4,2800,744,700
4506147,550,4,2794,744,698.5
18595109,259,6,125390,744,20898.33333
5031675,408,6,21579,741,3596.5
14749945,399,6,24101,741,4016.833333
14771021,383,4,4172,741,1043
17444682,219,5,37651,741,7530.2
14719931,207,0,0,741,0
18544897,207,0,0,741,0
5803227,474,4,44437,738,11109.25
13643933,218,0,0,738,0
17456232,307,5,9497,735,1899.4
4502281,239,6,32289,732,5381.5
14768816,280,4,18247,729,4561.75
18579454,200,5,1136,729,227.2
4506193,467,5,17307,726,3461.4
14746678,296,5,11761,726,2352.2
4506187,281,8,23608,726,2951
4885495,214,6,26360,726,4393.333333
14774499,293,5,1518,720,303.6
11423967,286,5,22938,720,4587.6
18549423,204,6,5171,720,861.8333333
4502679,712,6,2076,717,346
13636780,238,0,0,717,0
18552885,235,7,5421,717,774.4285714
14757108,633,8,9706,714,1213.25
18563884,767,0,0,711,0
18593834,506,3,77456,711,25818.66667
18591578,470,6,1947,711,324.5
14758662,313,0,0,711,0
17476060,253,6,61815,711,10302.5
18605173,252,6,67015,711,11169.16667
13641774,213,7,18620,711,2660
17436315,797,3,169629,708,56543
14781787,567,4,3159,708,789.75
17436830,221,4,2109,708,527.25
4506181,298,7,13894,705,1984.857143
7661916,588,6,17648,702,2941.333333
14784249,498,0,0,702,0
14724206,445,1,129,702,129
17438876,1827,1,56,693,56
18552432,1152,1,43,693,43
18566478,1296,1,56,690,56
7705475,213,5,8121,689,1624.2
17456112,1063,1,56,687,56
13631788,453,0,0,687,0
18559589,362,0,0,687,0
14751340,323,0,0,687,0
14737814,234,3,2276,687,758.6666667
13652428,222,7,36656,687,5236.571429
7656952,210,5,9223,686,1844.6
18593439,231,0,0,684,0
14752284,213,4,8905,684,2226.25
6006001,529,4,6803,681,1700.75
13647235,245,8,35297,681,4412.125
14741638,227,7,4657,681,665.2857143
13643861,206,6,74796,681,12466
18548789,204,1,56,681,56
4503477,983,5,2236,678,447.2
4758638,558,4,9799,675,2449.75
17481486,347,0,0,675,0
13650917,276,0,0,675,0
18558294,466,8,10441,672,1305.125
18554584,228,2,744,669,372
4504171,209,5,6751,669,1350.2
18595127,512,2,305,666,152.5
4507795,331,4,46151,666,11537.75
18549336,269,1,51,666,51
18603031,250,1,336,666,336
13386480,219,6,35944,666,5990.666667
14744827,217,8,2491,666,311.375
14150066,206,3,1493,666,497.6666667
17453281,1957,1,219,663,219
18545078,424,6,20676,663,3446
17464860,262,0,0,663,0
18605280,301,6,2164,660,360.6666667
13640902,289,7,15135,660,2162.142857
14149688,264,5,12305,660,2461
14784590,208,4,41066,660,10266.5
14761664,905,7,17009,657,2429.857143
4502899,413,4,20069,657,5017.25
13636598,234,0,0,657,0
17483399,234,4,12505,657,3126.25
18586756,306,1,59,654,59
18557256,234,6,47916,654,7986
17480182,228,0,0,654,0
14760809,969,5,2692,651,538.4
14755223,372,4,6321,651,1580.25
5031931,1012,6,11281,648,1880.166667
16163694,772,0,0,648,0
4504425,706,3,1682,648,560.6666667
18595718,209,1,199,648,199
14723535,284,4,2501,645,625.25
6912238,257,5,2841,645,568.2
4502303,421,6,11608,642,1934.666667
18601741,239,4,7435,639,1858.75
18578929,1623,3,71558,636,23852.66667
17462350,1233,2,1234,636,617
13633291,269,6,5209,633,868.1666667
4504183,686,6,2109,632,351.5
18583000,1941,1,56,630,56
18572719,486,1,125,630,125
11321591,229,3,946,630,315.3333333
4506743,1362,5,2472,627,494.4
14774911,242,5,7612,627,1522.4
17485855,767,1,56,624,56
14758359,546,4,2660,624,665
14746535,409,4,17619,624,4404.75
4507099,210,6,30097,621,5016.166667
11424309,262,5,10733,618,2146.6
4757816,206,7,2363,618,337.5714286
13904870,1483,4,6006,615,1501.5
16165007,500,4,563,615,140.75
18571251,203,0,0,612,0
17454582,852,1,158,609,158
18604163,291,4,1085,609,271.25
4758980,203,4,5768,609,1442
14754453,429,4,7593,606,1898.25
9257232,389,5,2628,606,525.6
11440003,328,3,746,606,248.6666667
18581397,645,0,0,603,0
18588844,1397,1,365,600,365
4505591,1242,4,7123,600,1780.75
12545381,437,4,891,600,222.75
18545399,271,2,360,600,180
18545430,271,2,360,600,180
13649740,967,0,0,597,0
18589878,793,0,0,597,0
18563263,517,1,77,597,77
4507207,203,7,12966,597,1852.285714
16168601,405,6,2603,594,433.8333333
14764167,317,6,7800,594,1300
18589337,202,2,88152,594,44076
18596770,1630,1,417,591,417
4506609,1305,5,3723,591,744.6
4757764,530,0,0,591,0
18594651,349,1,18775,591,18775
5902046,215,5,6754,591,1350.8
14141193,1239,3,5812,585,1937.333333
14769525,1239,3,5812,585,1937.333333
16159701,324,0,0,585,0
18551659,283,5,23425,582,4685
18567838,368,5,27142,579,5428.4
4506251,348,5,2715,573,543
18576979,235,0,0,573,0
17476641,217,8,2429,573,303.625
16158005,432,5,21709,570,4341.8
18556269,427,5,18665,570,3733
4506607,1195,6,3217,567,536.1666667
14730112,264,2,19028,567,9514
18548805,225,6,40174,567,6695.666667
18565961,554,2,703,564,351.5
4505621,492,3,8025,564,2675
18586837,323,4,17840,564,4460
18583769,218,0,0,564,0
18562700,1869,1,56,561,56
18568069,623,0,0,561,0
17458449,413,4,4738,561,1184.5
4826854,328,4,5462,561,1365.5
4505123,265,5,35694,561,7138.8
18578166,1353,2,467,558,233.5
18578781,334,0,0,558,0
18585514,241,5,7665,558,1533
16165052,209,2,551,558,275.5
14766409,209,9,49497,558,5499.666667
13653804,1252,0,0,555,0
11419246,332,7,51852,555,7407.428571
14767026,228,0,0,555,0
18598166,208,4,6082,555,1520.5
13654662,448,0,0,552,0
14772958,390,4,15782,552,3945.5
14750286,357,4,10084,552,2521
15082258,241,4,8666,552,2166.5
7706441,260,3,9504,549,3168
14745524,688,3,359,546,119.6666667
14720331,933,4,5280,543,1320
18566774,451,1,56,543,56
4757886,269,5,21503,543,4300.6
6274550,343,3,10172,540,3390.666667
13632977,208,4,53147,540,13286.75
15431290,1063,5,4023,537,804.6
5031597,370,6,14578,537,2429.666667
4827071,336,2,226,534,113
11415026,1514,4,2784,531,696
17454540,1473,0,0,531,0
18553151,920,0,0,531,0
4503057,469,2,2437,528,1218.5
13635976,557,0,0,525,0
18591165,1747,1,56,522,56
5454090,326,5,3234,522,646.8
18560375,1615,1,230,519,230
18595139,595,1,37,519,37
18603649,481,2,4530,519,2265
14764879,265,5,1001,519,200.2
13637561,253,3,12550,519,4183.333333
13630186,228,2,3850,519,1925
18575336,1108,1,70,516,70
18579084,744,1,55,516,55
4506789,540,5,2002,516,400.4
13651207,360,0,0,516,0
5454120,297,5,13522,516,2704.4
14761261,255,1,942,516,942
18583607,1660,0,0,510,0
17488019,506,3,5165,510,1721.666667
4502981,480,3,5164,510,1721.333333
18548807,217,5,22781,504,4556.2
14725511,435,4,1861,501,465.25
17475023,206,5,7629,501,1525.8
18578423,1722,0,0,498,0
18603082,1504,0,0,498,0
18546033,1386,1,59,498,59
18547190,1357,1,59,498,59
4506597,1163,6,3111,498,518.5
17484386,723,1,35,498,35
18587719,715,1,56,498,56
14749869,621,0,0,498,0
18576983,416,2,1701,498,850.5
18601447,690,3,1584,495,528
14785517,927,5,14257,492,2851.4
13647257,736,4,15799,492,3949.75
18586760,419,2,2613,492,1306.5
17439443,339,0,0,492,0
15307726,643,0,0,486,0
17472292,1359,0,0,483,0
18581265,1359,4,2274,483,568.5
18557770,1259,0,0,483,0
17446885,896,0,0,483,0
18595988,889,0,0,483,0
17474283,276,7,124054,483,17722
18548645,217,0,0,483,0
18600984,216,4,3239,483,809.75
17449346,1249,1,56,480,56
4506865,959,3,7589,480,2529.666667
14727486,856,0,0,480,0
17449533,550,0,0,480,0
14745898,212,0,0,480,0
18601675,1892,4,2710,477,677.5
4502465,522,4,6093,477,1523.25
18551232,415,1,1284,477,1284
17986264,1211,6,1790,474,298.3333333
4506619,901,5,5078,474,1015.6
14740197,547,0,0,474,0
12740373,1876,0,0,471,0
4506713,1114,4,2290,471,572.5
18581415,889,0,0,471,0
18584040,591,2,2519,471,1259.5
4826852,249,3,13505,471,4501.666667
18583455,239,0,0,471,0
18599881,748,0,0,468,0
14764656,311,2,9325,468,4662.5
18594931,211,2,513,468,256.5
18550412,1633,3,65993,465,21997.66667
14780167,595,4,8352,465,2088
17473237,438,3,25856,465,8618.666667
14762824,402,5,3323,465,664.6
14772293,355,3,1546,465,515.3333333
17471781,308,0,0,465,0
18576241,300,0,0,465,0
18602548,1683,1,91,462,91
17481573,671,1,230,462,230
14753359,246,3,6277,462,2092.333333
18593836,213,0,0,462,0
18603715,788,0,0,459,0
4505409,370,3,4321,459,1440.333333
4557797,293,3,5738,459,1912.666667
4505893,250,4,2245,459,561.25
14758822,242,5,7270,459,1454
5032051,1183,3,2998,456,999.3333333
17477535,1018,1,176,456,176
17461340,680,0,0,456,0
14742197,604,3,4113,456,1371
14784497,389,4,12553,456,3138.25
18571253,282,1,112,456,112
4506685,935,5,2763,455,552.6
17485298,670,1,69,453,69
13646076,1742,0,0,450,0
18599384,1042,1,50,450,50
18559233,477,3,16220,450,5406.666667
18584431,292,0,0,450,0
13640523,290,0,0,450,0
5901912,200,5,7047,450,1409.4
4506625,1147,4,2554,447,638.5
18546314,763,1,72,447,72
13641857,713,0,0,447,0
17447993,320,1,333,447,333
4507231,296,5,10751,447,2150.2
18570211,290,2,24183,447,12091.5
18579016,1373,0,0,444,0
18575732,1006,0,0,444,0
4504349,673,2,984,444,492
14761380,558,3,6335,444,2111.666667
11435728,211,6,28713,444,4785.5
14729058,1684,0,0,441,0
4506691,1272,4,2190,441,547.5
18549572,658,0,0,441,0
18549574,658,0,0,441,0
4503107,398,2,3510,441,1755
5729889,270,4,2141,441,535.25
18596006,219,0,0,441,0
18575985,1411,1,312,438,312
18589949,1296,4,10171,438,2542.75
4506621,883,2,4311,438,2155.5
14738681,799,3,10337,438,3445.666667
4506687,690,3,1605,438,535
18559434,559,0,0,438,0
18602310,559,0,0,438,0
14754285,434,0,0,438,0
13648995,416,0,0,438,0
18554657,351,1,281,438,281
4507789,346,2,28375,438,14187.5
18563826,249,1,49,438,49
18568656,1251,1,50,435,50
18599348,1128,1,50,435,50
13645542,757,0,0,435,0
18601000,358,2,709,435,354.5
4506701,606,3,1789,432,596.3333333
4504345,586,2,263,429,131.5
4504347,586,2,270,429,135
4502301,325,3,2683,429,894.3333333
14758751,207,4,11900,429,2975
18605228,1150,1,59,426,59
18597732,492,1,59,426,59
7705429,276,5,18502,426,3700.4
4506605,972,4,3164,423,791
4826898,707,2,2076,423,1038
18589880,589,1,1188,423,1188
13638704,343,0,0,423,0
18601882,793,0,0,420,0
18554030,480,0,0,420,0
14766099,229,4,15145,420,3786.25
18575981,1310,0,0,417,0
18560654,1181,0,0,417,0
17467871,844,0,0,417,0
18596107,324,1,64,417,64
4503029,206,3,5010,417,1670
13904866,1085,3,1567,414,522.3333333
17443127,306,3,4305,414,1435
18602858,232,0,0,414,0
4885385,925,2,173,411,86.5
4506623,740,3,3766,411,1255.333333
18574052,707,1,45,411,45
18553457,686,0,0,411,0
18548037,686,2,6721,411,3360.5
18601627,621,0,0,411,0
18558199,593,0,0,411,0
17475889,491,0,0,411,0
14749252,295,4,2381,411,595.25
4885081,215,3,1948,411,649.3333333
13648133,780,0,0,408,0
18579693,614,0,0,408,0
18560678,578,0,0,408,0
18594032,552,3,3645,408,1215
13640983,540,0,0,408,0
18549815,236,3,61832,408,20610.66667
18600880,779,1,56,405,56
17511278,686,0,0,405,0
17464019,440,0,0,405,0
17446968,440,0,0,405,0
17462515,1326,0,0,402,0
4506703,1184,4,6331,402,1582.75
18603438,688,0,0,402,0
18566527,688,0,0,402,0
17472525,607,3,737,402,245.6666667
18591960,957,1,100,399,100
14277700,780,4,2383,399,595.75
18592448,433,1,101,399,101
10835238,265,1,576,399,576
18577793,211,0,0,396,0
18570259,720,1,1020,393,1020
17488261,650,3,5719,393,1906.333333
14165469,650,3,5718,393,1906
18560305,638,1,136,393,136
18582793,407,0,0,390,0
18554032,241,0,0,390,0
18584979,1573,2,109,387,54.5
4507761,686,3,1469,387,489.6666667
14724244,549,4,1330,387,332.5
4826860,450,2,7043,387,3521.5
4506613,422,3,12521,387,4173.666667
18549198,324,2,3757,384,1878.5
14720924,213,2,4638,384,2319
18565602,1895,1,1414,381,1414
18592988,1501,0,0,381,0
16171775,364,2,5382,381,2691
15306929,207,2,1424,381,712
4506633,1299,3,3308,378,1102.666667
4506707,1110,3,2068,378,689.3333333
7661538,1040,2,9074,378,4537
7705477,253,3,294,378,98
18600973,255,1,2338,375,2338
18601437,240,5,7974,375,1594.8
6005860,638,3,3629,372,1209.666667
18579214,464,4,6160,372,1540
18591315,1544,0,0,369,0
12408694,783,2,1119,369,559.5
18584346,450,2,3544,369,1772
4506777,275,2,2601,369,1300.5
17462893,270,1,56,366,56
17434295,622,1,3094,363,3094
17442810,460,1,119,363,119
18569267,433,2,482,363,241
18591917,329,3,9694,363,3231.333333
18574253,222,1,93,363,93
4757826,1632,2,4440,360,2220
4506697,1482,3,940,360,313.3333333
18554780,231,2,9941,360,4970.5
18554129,1436,1,60,357,60
18547388,899,2,1797,357,898.5
4759158,407,2,3983,357,1991.5
14735253,305,2,9552,357,4776
18551234,299,3,2716,357,905.3333333
16117787,606,3,2905,354,968.3333333
18587863,387,1,166,354,166
6005764,325,3,1126,354,375.3333333
18586704,775,1,55,351,55
4502787,554,2,2098,351,1049
18585589,379,2,201,351,100.5
4826848,367,4,15334,351,3833.5
4506631,999,3,3225,348,1075
4505185,558,2,288,348,144
18559215,472,0,0,348,0
15011936,472,3,1646,348,548.6666667
13642964,443,0,0,348,0
13650350,421,0,0,348,0
18585587,410,0,0,348,0
12743350,405,0,0,348,0
12720034,376,0,0,348,0
18587740,369,0,0,348,0
14743859,359,0,0,348,0
13652817,308,0,0,348,0
4506669,1122,3,2220,345,740
4557036,489,3,12477,345,4159
18552430,479,1,56,345,56
18592313,440,1,56,345,56
18596642,288,1,158,345,158
13236524,259,2,230,345,115
18561745,919,1,35,342,35
18576973,441,1,35,342,35
18578786,294,0,0,342,0
18579423,227,1,81,342,81
18582874,282,0,0,339,0
18578068,260,3,1482,339,494
7661906,340,3,14683,336,4894.333333
5454152,306,3,4146,336,1382
18559758,302,0,0,336,0
7657044,293,0,0,336,0
4557671,915,1,789,333,789
18603376,667,1,255,333,255
18587815,480,2,2750,333,1375
18602737,361,2,1721,333,860.5
18569185,335,1,56,333,56
18569188,335,1,56,333,56
18567824,1745,1,122,330,122
18566406,492,1,56,330,56
18602739,281,2,2085,330,1042.5
17999528,281,2,2086,330,1043
18601889,356,1,52,327,52
4503725,271,3,20566,327,6855.333333
14780080,268,2,4832,327,2416
16156761,201,2,18054,327,9027
18581418,1245,0,0,324,0
18601872,467,3,2542,324,847.3333333
18601474,1657,2,663,321,331.5
10445223,386,4,4392,321,1098
18547570,347,1,334,321,334
14759601,248,3,730,321,243.3333333
18583012,218,2,2713,321,1356.5
7705927,216,2,1478,321,739
18575658,1451,0,0,318,0
11128019,1438,1,103,318,103
5032057,463,2,3940,318,1970
14740408,340,4,11969,318,2992.25
14759129,297,2,800,318,400
18549603,283,1,9934,318,9934
18557655,226,1,3067,318,3067
10140853,267,3,4425,315,1475
18596511,570,1,75,312,75
17474769,327,2,3160,312,1580
14754429,245,3,3347,312,1115.666667
17482154,1680,2,1779,309,889.5
17487291,742,0,0,309,0
18560155,518,0,0,309,0
18591097,359,3,9978,309,3326
17488945,302,1,2231,309,2231
4504523,275,3,2520,309,840
18571743,239,1,56,309,56
18580160,219,0,0,309,0
17465414,1566,0,0,306,0
18601874,1355,1,102,306,102
17454361,771,0,0,306,0
18601004,573,1,56,306,56
14731747,266,4,30997,306,7749.25
18566652,243,0,0,306,0
18547589,221,0,0,306,0
18587873,205,2,6189,306,3094.5
18544948,1073,5,2617,303,523.4
17448886,735,2,640,303,320
18585648,658,1,345,303,345
4502149,341,2,698,303,349
18587374,622,0,0,300,0
18572378,223,0,0,300,0
18573660,299,1,129,297,129
4503117,213,2,1775,297,887.5
4506641,1168,3,2394,294,798
18585931,314,0,0,294,0
11422670,275,1,2776,294,2776
18565823,267,2,742,294,371
18557358,452,1,146,291,146
7661822,313,3,23880,291,7960
18579860,267,0,0,291,0
18580817,262,0,0,291,0
17458114,494,3,14214,288,4738
13644549,409,0,0,288,0
18604100,244,0,0,288,0
18547480,241,2,33175,288,16587.5
18563402,1462,0,0,285,0
18582795,388,1,591,285,591
18582043,320,0,0,285,0
18555688,789,2,8705,282,4352.5
18601227,689,1,38,282,38
18547730,307,1,153,282,153
4506643,1393,3,2257,279,752.3333333
18588863,485,1,3313,279,3313
18579513,384,0,0,279,0
18587395,343,2,216240,279,108120
18590169,296,2,800,279,400
18579437,242,1,2846,279,2846
18554125,1814,1,419,276,419
18546476,785,0,0,276,0
18593840,645,1,1308,276,1308
18593838,605,1,1322,276,1322
17441315,364,3,12548,276,4182.666667
18604695,339,0,0,276,0
18580841,258,1,34,276,34
18569250,255,1,44,276,44
18576360,1129,1,419,273,419
18583926,937,0,0,273,0
16159788,344,1,373,273,373
18600654,245,1,275,273,275
18580168,226,0,0,273,0
14741014,209,0,0,273,0
18594653,540,1,169,272,169
16950593,254,1,13613,264,13613
14760249,202,4,2329,264,582.25
17440679,1402,3,3912,261,1304
18548043,1167,2,18224,261,9112
4506711,918,3,1048,255,349.3333333
14721460,887,0,0,255,0
14754017,407,0,0,255,0
18544957,249,0,0,255,0
4502989,272,3,5559,252,1853
4506699,534,4,885,251,221.25
14751661,663,1,2881,249,2881
11417363,219,1,454,249,454
4505357,535,3,6182,246,2060.666667
4502319,201,2,45057,246,22528.5
4502991,239,2,5469,243,2734.5
4557647,260,2,1120,231,560
17445959,1838,0,0,216,0
18554014,289,0,0,213,0
11422611,235,2,4414,213,2207
15310414,376,0,0,210,0
4506715,376,2,339,210,169.5
15315866,354,0,0,210,0
18553186,354,0,0,210,0
13638609,306,1,1432,210,1432
18551246,292,0,0,195,0
7705431,263,3,3395,195,1131.666667
18587507,406,0,0,183,0
9506859,299,2,9446,168,4723
18549078,522,1,405,165,405
13648349,952,0,0,159,0
13632607,495,0,0,156,0
4506647,495,2,4741,156,2370.5
14738021,429,0,0,156,0
13630363,323,1,1792,156,1792
18560797,727,0,0,153,0
14730886,1445,0,0,135,0
10863895,633,1,273,135,273
14732037,129,24,6790,27582,282.9166667
14730294,187,73,246313,14490,3374.150685
14754867,138,82,267525,13923,3262.5
15299801,50,39,313912,12462,8049.025641
10864041,159,43,81450,12078,1894.186047
14722688,65,27,27644,12045,1023.851852
18553700,27,9,149252,11781,16583.55556
14781699,114,49,157434,11724,3212.938776
7657534,38,0,0,11490,0
18604669,151,33,72089,11436,2184.515152
14777634,54,8,183359,11112,22919.875
14790190,129,14,80393,10995,5742.357143
18601907,61,25,9756,10479,390.24
14757036,31,25,72103,10257,2884.12
16166513,57,46,111179,10011,2416.934783
13325066,21,34,14559,9939,428.2058824
15619010,39,71,228918,9525,3224.197183
14781094,83,66,155895,9426,2362.045455
14756841,67,31,173542,9393,5598.129032
18563090,65,63,623801,9369,9901.603175
18562980,79,55,172485,9096,3136.090909
7656967,25,34,165016,9045,4853.411765
12957488,51,60,254745,9039,4245.75
18550616,179,41,63146,8931,1540.146341
8922081,83,26,175001,8910,6730.807692
18585516,188,51,58132,8769,1139.843137
18576083,20,50,250815,8664,5016.3
14756929,110,64,225294,8616,3520.21875
16170191,51,20,98483,8571,4924.15
18560646,104,14,80732,8532,5766.571429
18587532,68,57,270427,8520,4744.333333
14766612,39,5,25641,8487,5128.2
14785154,76,2,337,8418,168.5
18576957,46,35,19430,8223,555.1428571
18554838,33,30,133416,8175,4447.2
14783194,37,7,140690,8157,20098.57143
7662046,70,36,12462,8148,346.1666667
17477873,81,49,117194,8142,2391.714286
18568599,77,51,211570,8142,4148.431373
14744078,68,47,19802,8118,421.3191489
